League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
LaLiga ,17/18 ,30 ,Las Palmas ,Real Madrid ,0 ,3 ,50% ,50% ,17 ,17 ,3 ,7 ,10 ,6 ,4 ,4 ,3 ,4 ,0 ,4 ,11 ,17 ,3 ,0 ,null ,null ,1 ,7 ,1 ,4 ,1 ,0 ,0 ,1 ,7 ,14 ,10 ,3 ,3 ,3 ,461 ,458 ,393 (85%) ,382 (83%) ,null ,null ,null ,null ,null ,null ,115 ,112 ,56 ,51 ,11 ,12 ,null ,null ,null ,null ,null ,null ,44% ,56% ,4 ,8 ,1 ,4 ,3 ,2 ,0 ,2 ,0 ,1 ,0 ,3 ,2 ,0 ,null ,null ,0 ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,7 ,3 ,1 ,2 ,1 ,206 ,254 ,171 (83%) ,218 (86%) ,null ,null ,null ,null ,null ,null ,26 ,26 ,4 ,6 ,null ,null ,null ,null ,null ,null ,56% ,44% ,13 ,9 ,2 ,3 ,7 ,4 ,4 ,2 ,3 ,3 ,0 ,1 ,1 ,0 ,null ,null ,1 ,4 ,1 ,3 ,1 ,0 ,0 ,1 ,6 ,7 ,7 ,2 ,1 ,2 ,255 ,204 ,222 (87%) ,164 (80%) ,null ,null ,null ,null ,null ,null ,30 ,25 ,7 ,6 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,30 ,Sevilla ,Barcelona ,2 ,2 ,39% ,61% ,21 ,20 ,6 ,9 ,10 ,6 ,5 ,5 ,5 ,9 ,4 ,3 ,11 ,7 ,2 ,0 ,null ,null ,5 ,1 ,4 ,1 ,0 ,2 ,2 ,0 ,17 ,13 ,4 ,7 ,7 ,3 ,407 ,622 ,338 (83%) ,541 (87%) ,null ,null ,null ,null ,null ,null ,113 ,130 ,48 ,51 ,11 ,7 ,null ,null ,null ,null ,null ,null ,42% ,58% ,8 ,10 ,2 ,4 ,4 ,4 ,2 ,2 ,4 ,5 ,3 ,0 ,2 ,0 ,null ,null ,2 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,6 ,6 ,2 ,4 ,4 ,1 ,197 ,283 ,162 (82%) ,240 (85%) ,null ,null ,null ,null ,null ,null ,27 ,24 ,6 ,6 ,null ,null ,null ,null ,null ,null ,37% ,63% ,13 ,10 ,4 ,5 ,6 ,2 ,3 ,3 ,1 ,4 ,1 ,3 ,0 ,0 ,null ,null ,3 ,0 ,3 ,0 ,0 ,2 ,2 ,0 ,11 ,7 ,2 ,3 ,3 ,2 ,210 ,339 ,176 (84%) ,301 (89%) ,null ,null ,null ,null ,null ,null ,21 ,27 ,5 ,1 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,30 ,Espanyol ,Deportivo Alavés ,0 ,0 ,57% ,43% ,12 ,13 ,3 ,4 ,4 ,4 ,5 ,5 ,6 ,5 ,0 ,3 ,18 ,12 ,3 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,7 ,6 ,5 ,7 ,4 ,3 ,480 ,361 ,394 (82%) ,258 (71%) ,null ,null ,null ,null ,null ,null ,145 ,148 ,57 ,66 ,25 ,30 ,null ,null ,null ,null ,null ,null ,57% ,43% ,2 ,5 ,1 ,2 ,0 ,2 ,1 ,1 ,3 ,2 ,0 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,1 ,1 ,1 ,4 ,2 ,1 ,269 ,201 ,226 (84%) ,149 (74%) ,null ,null ,null ,null ,null ,null ,22 ,32 ,9 ,16 ,null ,null ,null ,null ,null ,null ,57% ,43% ,10 ,8 ,2 ,2 ,4 ,2 ,4 ,4 ,3 ,3 ,0 ,3 ,2 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,6 ,5 ,4 ,3 ,2 ,2 ,211 ,160 ,168 (80%) ,109 (68%) ,null ,null ,null ,null ,null ,null ,35 ,34 ,16 ,14 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,30 ,Leganés ,Valencia ,0 ,1 ,48% ,52% ,8 ,3 ,1 ,1 ,3 ,1 ,4 ,1 ,5 ,2 ,2 ,3 ,14 ,17 ,3 ,4 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,5 ,1 ,3 ,2 ,0 ,1 ,423 ,469 ,332 (78%) ,382 (81%) ,null ,null ,null ,null ,null ,null ,141 ,131 ,60 ,48 ,21 ,14 ,null ,null ,null ,null ,null ,null ,50% ,50% ,4 ,0 ,1 ,0 ,2 ,0 ,1 ,0 ,3 ,0 ,1 ,2 ,1 ,1 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,2 ,0 ,2 ,0 ,0 ,1 ,229 ,242 ,193 (84%) ,204 (84%) ,null ,null ,null ,null ,null ,null ,22 ,33 ,8 ,10 ,null ,null ,null ,null ,null ,null ,46% ,54% ,4 ,3 ,0 ,1 ,1 ,1 ,3 ,1 ,2 ,2 ,1 ,1 ,2 ,3 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,3 ,1 ,1 ,2 ,0 ,0 ,194 ,227 ,139 (72%) ,178 (78%) ,null ,null ,null ,null ,null ,null ,38 ,15 ,13 ,4 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,30 ,Eibar ,Real Sociedad ,0 ,0 ,51% ,49% ,15 ,7 ,3 ,0 ,9 ,5 ,3 ,2 ,8 ,1 ,2 ,4 ,13 ,10 ,4 ,2 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,10 ,4 ,5 ,3 ,0 ,3 ,386 ,383 ,270 (70%) ,267 (70%) ,null ,null ,null ,null ,null ,null ,185 ,163 ,55 ,63 ,29 ,24 ,null ,null ,null ,null ,null ,null ,57% ,43% ,8 ,1 ,2 ,0 ,4 ,1 ,2 ,0 ,6 ,0 ,0 ,2 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,5 ,1 ,3 ,0 ,0 ,2 ,225 ,177 ,163 (72%) ,118 (67%) ,null ,null ,null ,null ,null ,null ,27 ,27 ,17 ,12 ,null ,null ,null ,null ,null ,null ,45% ,55% ,7 ,6 ,1 ,0 ,5 ,4 ,1 ,2 ,2 ,1 ,2 ,2 ,3 ,2 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,5 ,3 ,2 ,3 ,0 ,1 ,161 ,206 ,107 (66%) ,149 (72%) ,null ,null ,null ,null ,null ,null ,28 ,36 ,12 ,12 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,30 ,Málaga ,Villarreal ,1 ,0 ,41% ,59% ,14 ,11 ,3 ,1 ,5 ,6 ,6 ,4 ,3 ,6 ,5 ,3 ,17 ,13 ,2 ,3 ,null ,null ,1 ,0 ,null ,null ,null ,null ,1 ,0 ,13 ,6 ,1 ,5 ,1 ,2 ,365 ,520 ,278 (76%) ,422 (81%) ,null ,null ,null ,null ,null ,null ,146 ,159 ,65 ,72 ,21 ,27 ,null ,null ,null ,null ,null ,null ,43% ,57% ,7 ,5 ,2 ,0 ,2 ,4 ,3 ,1 ,0 ,4 ,1 ,1 ,0 ,2 ,null ,null ,1 ,0 ,null ,null ,null ,null ,0 ,0 ,6 ,3 ,1 ,2 ,0 ,1 ,201 ,265 ,157 (78%) ,216 (82%) ,null ,null ,null ,null ,null ,null ,34 ,30 ,11 ,13 ,null ,null ,null ,null ,null ,null ,38% ,62% ,7 ,6 ,1 ,1 ,3 ,2 ,3 ,3 ,3 ,2 ,4 ,2 ,2 ,1 ,null ,null ,0 ,0 ,null ,null ,null ,null ,1 ,0 ,7 ,3 ,0 ,3 ,1 ,1 ,164 ,255 ,121 (74%) ,206 (81%) ,null ,null ,null ,null ,null ,null ,31 ,42 ,10 ,14 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,30 ,Atlético Madrid ,Deportivo La Coruña ,1 ,0 ,51% ,49% ,15 ,10 ,3 ,2 ,6 ,6 ,6 ,2 ,9 ,7 ,null ,null ,14 ,15 ,2 ,3 ,null ,null ,1 ,2 ,0 ,2 ,1 ,0 ,1 ,1 ,8 ,10 ,7 ,0 ,2 ,2 ,500 ,452 ,429 (86%) ,377 (83%) ,null ,null ,null ,null ,null ,null ,132 ,130 ,65 ,61 ,15 ,13 ,null ,null ,null ,null ,null ,null ,58% ,42% ,7 ,7 ,2 ,2 ,2 ,4 ,3 ,1 ,6 ,4 ,null ,null ,1 ,2 ,null ,null ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,1 ,4 ,7 ,3 ,0 ,2 ,1 ,277 ,195 ,249 (90%) ,165 (85%) ,null ,null ,null ,null ,null ,null ,27 ,34 ,6 ,6 ,null ,null ,null ,null ,null ,null ,45% ,55% ,8 ,3 ,1 ,0 ,4 ,2 ,3 ,1 ,3 ,3 ,null ,null ,1 ,1 ,null ,null ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,4 ,3 ,4 ,0 ,0 ,1 ,223 ,257 ,180 (81%) ,212 (82%) ,null ,null ,null ,null ,null ,null ,38 ,27 ,9 ,7 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,30 ,Getafe ,Real Betis ,0 ,1 ,33% ,67% ,8 ,7 ,4 ,4 ,4 ,2 ,0 ,1 ,4 ,0 ,4 ,3 ,21 ,9 ,4 ,2 ,null ,null ,3 ,1 ,3 ,0 ,2 ,0 ,0 ,1 ,7 ,3 ,1 ,4 ,3 ,4 ,271 ,578 ,191 (70%) ,491 (85%) ,null ,null ,null ,null ,null ,null ,143 ,135 ,50 ,78 ,10 ,12 ,null ,null ,null ,null ,null ,null ,27% ,73% ,4 ,2 ,1 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,4 ,0 ,null ,null ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,1 ,0 ,1 ,1 ,1 ,110 ,316 ,76 (69%) ,271 (86%) ,null ,null ,null ,null ,null ,null ,27 ,39 ,4 ,3 ,null ,null ,null ,null ,null ,null ,39% ,61% ,4 ,5 ,3 ,3 ,1 ,1 ,0 ,1 ,4 ,0 ,3 ,2 ,0 ,2 ,null ,null ,2 ,1 ,2 ,0 ,2 ,0 ,0 ,1 ,3 ,2 ,1 ,3 ,2 ,3 ,161 ,262 ,115 (71%) ,220 (84%) ,null ,null ,null ,null ,null ,null ,23 ,39 ,6 ,9 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,31 ,Deportivo La Coruña ,Málaga ,3 ,2 ,47% ,53% ,14 ,9 ,6 ,2 ,4 ,4 ,4 ,3 ,7 ,6 ,2 ,1 ,16 ,14 ,4 ,3 ,null ,null ,4 ,1 ,2 ,1 ,1 ,1 ,null ,null ,10 ,5 ,4 ,5 ,1 ,3 ,353 ,370 ,278 (79%) ,293 (79%) ,null ,null ,null ,null ,null ,null ,125 ,138 ,71 ,71 ,25 ,24 ,null ,null ,null ,null ,null ,null ,37% ,63% ,2 ,6 ,1 ,1 ,0 ,2 ,1 ,3 ,6 ,5 ,1 ,1 ,1 ,2 ,null ,null ,1 ,0 ,0 ,0 ,0 ,0 ,null ,null ,1 ,3 ,1 ,4 ,1 ,0 ,128 ,204 ,98 (77%) ,171 (84%) ,null ,null ,null ,null ,null ,null ,28 ,34 ,7 ,17 ,null ,null ,null ,null ,null ,null ,56% ,44% ,12 ,3 ,5 ,1 ,4 ,2 ,3 ,0 ,1 ,1 ,1 ,0 ,3 ,1 ,null ,null ,3 ,1 ,2 ,1 ,1 ,1 ,null ,null ,9 ,2 ,3 ,1 ,0 ,3 ,225 ,166 ,180 (80%) ,122 (73%) ,null ,null ,null ,null ,null ,null ,43 ,37 ,18 ,7 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,31 ,Deportivo Alavés ,Getafe ,2 ,0 ,48% ,52% ,11 ,5 ,2 ,1 ,7 ,2 ,2 ,2 ,1 ,3 ,1 ,3 ,17 ,22 ,2 ,3 ,null ,null ,3 ,1 ,1 ,1 ,null ,null ,1 ,0 ,4 ,3 ,7 ,2 ,1 ,0 ,326 ,344 ,193 (59%) ,203 (59%) ,null ,null ,null ,null ,null ,null ,190 ,195 ,75 ,58 ,36 ,21 ,null ,null ,null ,null ,null ,null ,54% ,46% ,4 ,3 ,0 ,0 ,4 ,1 ,0 ,2 ,1 ,3 ,0 ,3 ,1 ,1 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,0 ,0 ,0 ,2 ,4 ,1 ,0 ,0 ,182 ,149 ,116 (64%) ,80 (54%) ,null ,null ,null ,null ,null ,null ,40 ,30 ,23 ,11 ,null ,null ,null ,null ,null ,null ,42% ,58% ,7 ,2 ,2 ,1 ,3 ,1 ,2 ,0 ,0 ,0 ,1 ,0 ,1 ,2 ,null ,null ,3 ,1 ,1 ,1 ,null ,null ,1 ,0 ,4 ,1 ,3 ,1 ,1 ,0 ,144 ,195 ,77 (53%) ,123 (63%) ,null ,null ,null ,null ,null ,null ,35 ,28 ,13 ,10 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,31 ,Celta Vigo ,Sevilla ,4 ,0 ,46% ,54% ,12 ,16 ,6 ,6 ,3 ,9 ,3 ,1 ,3 ,10 ,1 ,1 ,8 ,12 ,1 ,2 ,null ,null ,4 ,2 ,2 ,2 ,null ,null ,1 ,1 ,11 ,11 ,2 ,5 ,6 ,4 ,442 ,498 ,339 (77%) ,408 (82%) ,null ,null ,null ,null ,null ,null ,147 ,144 ,52 ,49 ,11 ,15 ,null ,null ,null ,null ,null ,null ,46% ,54% ,5 ,9 ,1 ,4 ,2 ,4 ,2 ,1 ,2 ,4 ,1 ,0 ,1 ,1 ,null ,null ,1 ,1 ,1 ,1 ,null ,null ,0 ,0 ,4 ,6 ,2 ,3 ,4 ,2 ,227 ,265 ,175 (77%) ,214 (81%) ,null ,null ,null ,null ,null ,null ,22 ,24 ,4 ,7 ,null ,null ,null ,null ,null ,null ,47% ,53% ,7 ,7 ,5 ,2 ,1 ,5 ,1 ,0 ,1 ,6 ,0 ,1 ,0 ,1 ,null ,null ,3 ,1 ,1 ,1 ,null ,null ,1 ,1 ,7 ,5 ,0 ,2 ,2 ,2 ,215 ,233 ,164 (76%) ,194 (83%) ,null ,null ,null ,null ,null ,null ,30 ,25 ,7 ,8 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,31 ,Real Betis ,Eibar ,2 ,0 ,47% ,53% ,14 ,5 ,4 ,2 ,5 ,2 ,5 ,1 ,7 ,8 ,2 ,2 ,10 ,11 ,2 ,2 ,null ,null ,4 ,1 ,3 ,1 ,null ,null ,null ,null ,10 ,3 ,5 ,2 ,2 ,3 ,415 ,450 ,318 (77%) ,351 (78%) ,null ,null ,null ,null ,null ,null ,139 ,169 ,54 ,38 ,16 ,14 ,null ,null ,null ,null ,null ,null ,47% ,53% ,9 ,2 ,1 ,1 ,3 ,1 ,5 ,0 ,6 ,4 ,0 ,1 ,0 ,0 ,null ,null ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,6 ,2 ,3 ,0 ,1 ,0 ,208 ,232 ,158 (76%) ,178 (77%) ,null ,null ,null ,null ,null ,null ,25 ,19 ,8 ,10 ,null ,null ,null ,null ,null ,null ,47% ,53% ,5 ,3 ,3 ,1 ,2 ,1 ,0 ,1 ,1 ,4 ,2 ,1 ,2 ,2 ,null ,null ,3 ,0 ,3 ,0 ,null ,null ,null ,null ,4 ,1 ,2 ,2 ,1 ,3 ,207 ,218 ,160 (77%) ,173 (79%) ,null ,null ,null ,null ,null ,null ,29 ,19 ,8 ,4 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,31 ,Barcelona ,Leganés ,3 ,1 ,68% ,32% ,12 ,11 ,6 ,1 ,4 ,6 ,2 ,4 ,5 ,3 ,3 ,4 ,14 ,12 ,2 ,4 ,null ,null ,3 ,0 ,2 ,0 ,null ,null ,null ,null ,8 ,8 ,4 ,3 ,0 ,3 ,695 ,303 ,597 (86%) ,224 (74%) ,null ,null ,null ,null ,null ,null ,149 ,131 ,65 ,56 ,15 ,10 ,null ,null ,null ,null ,null ,null ,70% ,30% ,8 ,5 ,4 ,0 ,2 ,2 ,2 ,3 ,2 ,2 ,1 ,4 ,0 ,0 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,5 ,3 ,3 ,2 ,0 ,2 ,365 ,150 ,319 (87%) ,114 (76%) ,null ,null ,null ,null ,null ,null ,28 ,22 ,5 ,4 ,null ,null ,null ,null ,null ,null ,66% ,34% ,4 ,6 ,2 ,1 ,2 ,4 ,0 ,1 ,3 ,1 ,2 ,0 ,2 ,4 ,null ,null ,2 ,0 ,1 ,0 ,null ,null ,null ,null ,3 ,5 ,1 ,1 ,0 ,1 ,330 ,153 ,278 (84%) ,110 (72%) ,null ,null ,null ,null ,null ,null ,37 ,34 ,10 ,6 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,31 ,Levante ,Las Palmas ,2 ,1 ,40% ,60% ,11 ,17 ,4 ,5 ,4 ,9 ,3 ,3 ,4 ,5 ,2 ,2 ,19 ,10 ,6 ,3 ,2 ,0 ,4 ,3 ,3 ,2 ,null ,null ,null ,null ,8 ,9 ,3 ,8 ,4 ,2 ,283 ,413 ,194 (69%) ,322 (78%) ,null ,null ,null ,null ,null ,null ,147 ,147 ,56 ,71 ,18 ,21 ,null ,null ,null ,null ,null ,null ,42% ,58% ,4 ,7 ,2 ,3 ,0 ,3 ,2 ,1 ,1 ,2 ,1 ,0 ,2 ,2 ,0 ,0 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,2 ,4 ,2 ,3 ,3 ,1 ,150 ,197 ,102 (68%) ,156 (79%) ,null ,null ,null ,null ,null ,null ,27 ,34 ,8 ,8 ,null ,null ,null ,null ,null ,null ,38% ,62% ,7 ,10 ,2 ,2 ,4 ,6 ,1 ,2 ,3 ,3 ,1 ,2 ,4 ,1 ,2 ,0 ,3 ,2 ,3 ,1 ,null ,null ,null ,null ,6 ,5 ,1 ,5 ,1 ,1 ,133 ,216 ,92 (69%) ,166 (77%) ,null ,null ,null ,null ,null ,null ,29 ,37 ,10 ,13 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,31 ,Real Madrid ,Atlético Madrid ,1 ,1 ,69% ,31% ,30 ,9 ,8 ,5 ,12 ,2 ,10 ,2 ,11 ,2 ,0 ,3 ,12 ,17 ,2 ,3 ,null ,null ,2 ,2 ,2 ,1 ,2 ,0 ,0 ,1 ,21 ,6 ,9 ,3 ,4 ,7 ,719 ,333 ,662 (92%) ,262 (79%) ,null ,null ,null ,null ,null ,null ,119 ,111 ,65 ,43 ,21 ,3 ,null ,null ,null ,null ,null ,null ,65% ,35% ,15 ,4 ,4 ,2 ,5 ,1 ,6 ,1 ,9 ,2 ,0 ,2 ,1 ,2 ,null ,null ,2 ,1 ,2 ,1 ,2 ,0 ,0 ,0 ,11 ,3 ,4 ,1 ,2 ,4 ,338 ,183 ,305 (90%) ,147 (80%) ,null ,null ,null ,null ,null ,null ,37 ,22 ,12 ,2 ,null ,null ,null ,null ,null ,null ,72% ,28% ,15 ,5 ,4 ,3 ,7 ,1 ,4 ,1 ,2 ,0 ,0 ,1 ,1 ,1 ,null ,null ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,10 ,3 ,5 ,2 ,2 ,3 ,381 ,150 ,357 (94%) ,115 (77%) ,null ,null ,null ,null ,null ,null ,28 ,21 ,9 ,1 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,31 ,Real Sociedad ,Girona ,5 ,0 ,50% ,50% ,13 ,8 ,7 ,0 ,6 ,3 ,0 ,5 ,4 ,5 ,1 ,1 ,8 ,20 ,2 ,2 ,null ,null ,6 ,1 ,2 ,1 ,null ,null ,null ,null ,9 ,4 ,4 ,4 ,0 ,2 ,412 ,391 ,312 (76%) ,289 (74%) ,null ,null ,null ,null ,null ,null ,152 ,159 ,70 ,52 ,28 ,13 ,null ,null ,null ,null ,null ,null ,53% ,47% ,8 ,2 ,4 ,0 ,4 ,1 ,0 ,1 ,2 ,2 ,0 ,0 ,1 ,0 ,null ,null ,3 ,0 ,2 ,0 ,null ,null ,null ,null ,5 ,1 ,3 ,1 ,0 ,2 ,209 ,174 ,165 (79%) ,125 (72%) ,null ,null ,null ,null ,null ,null ,37 ,26 ,15 ,9 ,null ,null ,null ,null ,null ,null ,46% ,54% ,5 ,6 ,3 ,0 ,2 ,2 ,0 ,4 ,2 ,3 ,1 ,1 ,1 ,2 ,null ,null ,3 ,1 ,0 ,1 ,null ,null ,null ,null ,4 ,3 ,1 ,3 ,0 ,0 ,203 ,217 ,147 (72%) ,164 (76%) ,null ,null ,null ,null ,null ,null ,33 ,26 ,13 ,4 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,31 ,Valencia ,Espanyol ,1 ,0 ,46% ,54% ,14 ,21 ,6 ,6 ,5 ,8 ,3 ,7 ,4 ,3 ,4 ,3 ,17 ,10 ,3 ,2 ,null ,null ,4 ,0 ,3 ,0 ,null ,null ,null ,null ,7 ,11 ,7 ,10 ,7 ,5 ,491 ,545 ,423 (86%) ,475 (87%) ,null ,null ,null ,null ,null ,null ,109 ,128 ,46 ,53 ,7 ,10 ,null ,null ,null ,null ,null ,null ,49% ,51% ,8 ,11 ,5 ,4 ,2 ,4 ,1 ,3 ,3 ,1 ,2 ,2 ,0 ,1 ,null ,null ,3 ,0 ,2 ,0 ,null ,null ,null ,null ,4 ,6 ,4 ,5 ,4 ,4 ,263 ,266 ,232 (88%) ,243 (91%) ,null ,null ,null ,null ,null ,null ,26 ,25 ,2 ,5 ,null ,null ,null ,null ,null ,null ,44% ,56% ,6 ,10 ,1 ,2 ,3 ,4 ,2 ,4 ,1 ,2 ,2 ,1 ,3 ,1 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,3 ,5 ,3 ,5 ,3 ,1 ,228 ,279 ,191 (84%) ,232 (83%) ,null ,null ,null ,null ,null ,null ,20 ,28 ,5 ,5 ,null ,null ,null ,null ,null ,null ,
