PlayerName,FirstName,LastName,ShortName,Slug,Position,Reason,Time,AddedTime,IsHome,IncidentClass,IncidentType,GameID
Shkodran Mustafi,,,S. Mustafi,shkodran-mustafi,D,Foul,88,null,true,yellow,card,5653
Edward Nketiah,,,E. Nketiah,edward-nketiah,F,Foul,75,null,true,red,card,5653
Enda Stevens,,,E. Stevens,enda-stevens,M,Foul,63,null,true,yellow,card,5655
Jack O'Connell,,,J. O'Connell,jack-oconnell,D,Foul,30,null,true,yellow,card,5655
Ryan Fredericks,,,R. Fredericks,ryan-fredericks,D,Foul,64,null,true,yellow,card,5656
James Tarkowski,,,J. Tarkowski,james-tarkowski,D,Foul,58,null,false,yellow,card,5656
Joe Gomez,,,J. Gomez,joe-gomez,D,Foul,89,null,false,yellow,card,5657
Tariq Lamptey,,,T. Lamptey,lamptey-tariq,M,Foul,85,null,true,yellow,card,5657
Fabinho,,,Fabinho,fabinho,M,Foul,78,null,false,yellow,card,5657
Sadio Mané,,,S. Mané,sadio-mane,F,Foul,62,null,false,yellow,card,5657
Neco Williams,,,N. Williams,williams-neco,D,Foul,41,null,false,yellow,card,5657
Harry Wilson,,,H. Wilson,harry-wilson,M,Foul,90,5,true,yellow,card,5658
Dan Gosling,,,D. Gosling,dan-gosling,M,Foul,87,null,true,yellow,card,5658
Tanguy Ndombélé,,,T. Ndombélé,tanguy-ndombele,M,Foul,87,null,false,yellow,card,5658
Jefferson Lerma,,,J. Lerma,jefferson-lerma,M,Argument,31,null,true,yellow,card,5658
Moussa Sissoko,,,M. Sissoko,moussa-sissoko,M,Argument,31,null,false,yellow,card,5658
Lucas Digne,,,L. Digne,lucas-digne,D,Argument,90,1,true,yellow,card,5659
Jan Bednarek,,,J. Bednarek,jan-bednarek,D,Foul,61,null,false,yellow,card,5659
Dominic Calvert-Lewin,,,D. Calvert-Lewin,dominic-calvert-lewin,F,Argument,45,1,true,yellow,card,5659
Richarlison,,,Richarlison,richarlison,F,Foul,45,1,true,yellow,card,5659
Jack Stephens,,,J. Stephens,jack-stephens,D,Foul,34,null,false,yellow,card,5659
Stuart Armstrong,,,S. Armstrong,stuart-armstrong,M,Foul,14,null,false,yellow,card,5659
Fred,,,Fred,fred,M,Foul,87,null,false,yellow,card,5660
Marvelous Nakamba,,,M. Nakamba,marvelous-nakamba,M,Foul,81,null,true,yellow,card,5660
Ezri Konsa,,,E. Konsa,ezri-konsa,D,Foul,52,null,true,yellow,card,5660
Nemanja Matić,,,N. Matić,nemanja-matic,M,Persistent fouling,45,3,false,yellow,card,5660
Aaron Wan-Bissaka,,,A. Wan-Bissaka,aaron-wan-bissaka,D,Foul,40,null,false,yellow,card,5660
Marco Stiepermann,,,M. Stiepermann,marco-stiepermann,M,Foul,33,null,true,yellow,card,5661
Will Hughes,,,W. Hughes,will-hughes,M,Foul,90,null,true,yellow,card,5662
Fabian Schär,,,F. Schär,fabian-schar,D,Foul,84,null,false,yellow,card,5662
Federico Fernández,,,F. Fernández,federico-fernandez,D,Foul,77,null,false,yellow,card,5662
Javier Manquillo,,,J. Manquillo,javier-manquillo,D,Foul,63,null,false,yellow,card,5662
Jamaal Lascelles,,,J. Lascelles,jamaal-lascelles,D,Foul,45,2,false,yellow,card,5662
Nick Pope,,,N. Pope,nick-pope,G,Time wasting,89,null,false,yellow,card,5663
Phil Bardsley,,,P. Bardsley,phil-bardsley,D,Foul,88,null,false,yellow,card,5663
Joe Gomez,,,J. Gomez,joe-gomez,D,Foul,80,null,true,yellow,card,5663
George Baldock,,,G. Baldock,george-baldock,M,Foul,3,null,true,yellow,card,5664
Yves Bissouma,,,Y. Bissouma,yves-bissouma,M,Foul,83,null,true,yellow,card,5665
Michael Keane,,,M. Keane,michael-keane,D,Foul,58,null,false,yellow,card,5666
Lucas Digne,,,L. Digne,lucas-digne,D,Foul,19,null,false,yellow,card,5666
Christian Benteke,,,C. Benteke,christian-benteke,F,Violent conduct,90,6,false,red,card,5667
Douglas Luiz,,,D. Luiz,douglas-luiz,M,Foul,90,1,true,yellow,card,5667
Luka Milivojević,,,L. Milivojević,luka-milivojevic,M,Foul,67,null,false,yellow,card,5667
Cheikhou Kouyaté,,,C. Kouyaté,cheikhou-kouyate,D,Foul,54,null,false,yellow,card,5667
Mamadou Sakho,,,M. Sakho,mamadou-sakho,D,Argument,27,null,false,yellow,card,5667
Tyrone Mings,,,T. Mings,tyrone-mings,D,Argument,27,null,true,yellow,card,5667
Wilfried Zaha,,,W. Zaha,wilfried-zaha,F,Argument,27,null,false,yellow,card,5667
Bukayo Saka,,,B. Saka,bukayo-saka,M,Argument,90,null,false,yellow,card,5668
Steven Bergwijn,,,S. Bergwijn,steven-bergwijn,F,Foul,87,null,true,yellow,card,5668
Harry Winks,,,H. Winks,harry-winks,M,Foul,76,null,true,yellow,card,5668
Nicolas Pépé,,,N. Pépé,nicolas-pepe,F,Foul,61,null,false,yellow,card,5668
Ben Davies,,,B. Davies,ben-davies,D,Foul,45,2,true,yellow,card,5668
Alexandre Lacazette,,,A. Lacazette,alexandre-lacazette,F,Foul,45,null,false,yellow,card,5668
Serge Aurier,,,S. Aurier,serge-aurier,D,Foul,34,null,true,yellow,card,5668
Giovani Lo Celso,,,G. Lo Celso,lo-celso-giovani,M,Foul,15,null,true,yellow,card,5668
Junior Stanislas,,,J. Stanislas,junior-stanislas,M,Time wasting,86,null,true,yellow,card,5669
Çağlar Söyüncü,,,Ç. Söyüncü,caglar-soyuncu,D,Violent conduct,67,null,false,red,card,5669
Wilfred Ndidi,,,W. Ndidi,wilfred-ndidi,M,Foul,64,null,false,yellow,card,5669
Dan Gosling,,,D. Gosling,dan-gosling,M,Foul,32,null,true,yellow,card,5669
Aaron Wan-Bissaka,,,A. Wan-Bissaka,aaron-wan-bissaka,D,Foul,86,null,true,yellow,card,5670
Kyle Walker-Peters,,,K. Walker-Peters,kyle-walker-peters,D,Handball,56,null,false,yellow,card,5670
Jack Stephens,,,J. Stephens,jack-stephens,D,Foul,53,null,false,yellow,card,5670
James Ward-Prowse,,,J. Ward-Prowse,james-ward-prowse,M,Foul,44,null,false,yellow,card,5670
Emiliano Buendía,,,E. Buendía,emiliano-buendia,M,Foul,88,null,false,yellow,card,5671
Mateo Kovačić,,,M. Kovačić,mateo-kovacic,M,Foul,62,null,true,yellow,card,5671
Kurt Zouma,,,K. Zouma,kurt-zouma,D,Foul,60,null,true,yellow,card,5671
Todd Cantwell,,,T. Cantwell,todd-cantwell,M,Foul,58,null,false,yellow,card,5671
Eric García,,,E. García,eric-garcia,D,Foul,90,4,true,yellow,card,5673
Lloyd Kelly,,,L. Kelly,lloyd-kelly,D,Foul,17,null,false,yellow,card,5673
Ben Davies,,,B. Davies,ben-davies,D,Foul,85,null,false,yellow,card,5674
Harry Kane,,,H. Kane,harry-kane,F,Foul,74,null,false,yellow,card,5674
Jonjo Shelvey,,,J. Shelvey,jonjo-shelvey,M,Foul,65,null,true,yellow,card,5674
Federico Fernández,,,F. Fernández,federico-fernandez,D,Foul,35,null,true,yellow,card,5674
Toby Alderweireld,,,T. Alderweireld,toby-alderweireld,D,Foul,30,null,false,yellow,card,5674
Dani Ceballos,,,D. Ceballos,dani-ceballos,M,Foul,90,1,true,yellow,card,5675
Granit Xhaka,,,G. Xhaka,granit-xhaka,M,Foul,81,null,true,yellow,card,5675
Trent Alexander-Arnold,,,T. Alexander-Arnold,trent-alexander-arnold,D,Foul,48,null,false,yellow,card,5675
Lucas Torreira,,,L. Torreira,lucas-torreira,M,Foul,46,null,true,yellow,card,5675
Ahmed El-Mohamady,,,A. El-Mohamady,ahmed-el-mohamady,D,Foul,70,null,false,yellow,card,5676
Richarlison,,,Richarlison,richarlison,F,Foul,61,null,true,yellow,card,5676
Lucas Digne,,,L. Digne,lucas-digne,D,Foul,56,null,true,yellow,card,5676
John Fleck,,,J. Fleck,john-fleck,M,Foul,90,3,false,yellow,card,5677
John Egan,,,J. Egan,john-egan,D,Foul,80,null,false,yellow,card,5677
Jonny Evans,,,J. Evans,jonny-evans,D,Foul,75,null,true,yellow,card,5677
Luka Milivojević,,,L. Milivojević,luka-milivojevic,M,Foul,90,3,true,yellow,card,5678
Harry Maguire,,,H. Maguire,harry-maguire,D,Foul,65,null,false,yellow,card,5678
Aaron Wan-Bissaka,,,A. Wan-Bissaka,aaron-wan-bissaka,D,Foul,36,null,false,yellow,card,5678
Oriol Romeu,,,O. Romeu,oriol-romeu,M,Foul,7,null,true,yellow,card,5679
Will Hughes,,,W. Hughes,will-hughes,M,Foul,35,null,false,yellow,card,5680
Tom Cleverley,,,T. Cleverley,tom-cleverley,M,Foul,9,null,false,yellow,card,5680
Josip Drmić,,,J. Drmić,josip-drmic,F,Foul,45,3,true,red,card,5681
Emiliano Buendía,,,E. Buendía,emiliano-buendia,M,Violent conduct,35,null,true,red,card,5681
James Ward-Prowse,,,J. Ward-Prowse,james-ward-prowse,M,Foul,90,3,false,yellow,card,5682
Lewis Cook,,,L. Cook,lewis-cook,M,Foul,78,null,true,yellow,card,5682
Philip Billing,,,P. Billing,philip-billing,M,Foul,47,null,true,yellow,card,5682
Jannik Vestergaard,,,J. Vestergaard,jannik-vestergaard,D,Foul,34,null,false,yellow,card,5682
Davinson Sánchez,,,D. Sánchez,davinson-sanchez,D,Foul,86,null,true,yellow,card,5683
Jonny Evans,,,J. Evans,jonny-evans,D,Foul,73,null,false,yellow,card,5683
Lucas Moura,,,L. Moura,lucas-moura,F,Foul,57,null,true,yellow,card,5683
Adam Webster,,,A. Webster,adam-webster,D,Foul,87,null,true,yellow,card,5684
Danny Rose,,,D. Rose,danny-rose,D,Foul,63,null,false,yellow,card,5684
Dale Stephens,,,D. Stephens,dale-stephens,M,Foul,46,null,true,yellow,card,5684
Matt Ritchie,,,M. Ritchie,matt-ritchie,M,Foul,31,null,false,yellow,card,5684
Pascal Groß,,,P. Groß,pascal-gross,M,Foul,26,null,true,yellow,card,5684
Yves Bissouma,,,Y. Bissouma,yves-bissouma,M,Foul,23,null,true,yellow,card,5684
Richarlison,,,Richarlison,richarlison,F,null,89,null,false,yellow,card,5685
Dominic Calvert-Lewin,,,D. Calvert-Lewin,dominic-calvert-lewin,F,Foul,78,null,false,yellow,card,5685
Oliver Norwood,,,O. Norwood,oliver-norwood,M,Foul,45,2,true,yellow,card,5685
Tom Davies,,,T. Davies,tom-davies,M,Foul,33,null,false,yellow,card,5685
Adama Traoré,,,A. Traoré,adama-traore,F,Argument,78,null,true,yellow,card,5686
Conor Coady,,,C. Coady,conor-coady,D,Foul,65,null,true,yellow,card,5686
James McCarthy,,,J. McCarthy,james-mccarthy,M,Foul,64,null,false,yellow,card,5686
Will Hughes,,,W. Hughes,will-hughes,M,Foul,90,1,true,yellow,card,5687
Adrian Mariappa,,,A. Mariappa,adrian-mariappa,D,Foul,80,null,true,yellow,card,5687
Joseph Willock,,,J. Willock,joseph-willock,M,Foul,90,1,false,yellow,card,5688
Matt Targett,,,M. Targett,matt-targett,D,Foul,87,null,true,yellow,card,5688
Sead Kolašinac,,,S. Kolašinac,sead-kolasinac,D,Foul,80,null,false,yellow,card,5688
Douglas Luiz,,,D. Luiz,douglas-luiz,M,Foul,71,null,true,yellow,card,5688
Alexandre Lacazette,,,A. Lacazette,alexandre-lacazette,F,Foul,61,null,false,yellow,card,5688
Lucas Torreira,,,L. Torreira,lucas-torreira,M,Foul,35,null,false,yellow,card,5688
Arthur Masuaku,,,A. Masuaku,arthur-masuaku,D,Argument,81,null,false,yellow,card,5689
Bruno Fernandes,,,B. Fernandes,bruno-fernandes,M,Argument,81,null,true,yellow,card,5689
Marcus Rashford,,,M. Rashford,marcus-rashford,M,Foul,70,null,true,yellow,card,5689
Timothy Fosu-Mensah,,,T. Fosu-Mensah,timothy-fosu-mensah,D,Foul,44,null,true,yellow,card,5689
Joe Gomez,,,J. Gomez,joe-gomez,D,Foul,83,null,true,yellow,card,5690
Emiliano Martínez,,,E. Martínez,emiliano-martinez,G,Time wasting,74,null,true,yellow,card,5691
Rob Holding,,,R. Holding,rob-holding,D,Foul,72,null,true,yellow,card,5691
Craig Dawson,,,C. Dawson,craig-dawson,D,Foul,51,null,false,yellow,card,5691
Will Hughes,,,W. Hughes,will-hughes,M,Foul,45,5,false,yellow,card,5691
Granit Xhaka,,,G. Xhaka,granit-xhaka,M,Argument,45,null,true,yellow,card,5691
Roberto Pereyra,,,R. Pereyra,roberto-pereyra,M,Foul,35,null,false,yellow,card,5691
Erik Pieters,,,E. Pieters,erik-pieters,D,Foul,90,4,true,yellow,card,5692
Phil Bardsley,,,P. Bardsley,phil-bardsley,D,Foul,85,null,true,yellow,card,5692
Josh Brownhill,,,J. Brownhill,josh-brownhill,M,Foul,5,null,true,yellow,card,5692
César Azpilicueta,,,C. Azpilicueta,cesar-azpilicueta,D,Foul,90,2,true,yellow,card,5693
Leander Dendoncker,,,L. Dendoncker,leander-dendoncker,M,Foul,83,null,false,yellow,card,5693
Olivier Giroud,,,O. Giroud,olivier-giroud,F,Foul,45,3,true,yellow,card,5693
Pedro Neto,,,P. Neto,pedro-neto,F,Argument,45,1,false,yellow,card,5693
Diogo Jota,,,D. Jota,diogo-jota,F,Foul,22,null,false,yellow,card,5693
Eric Dier,,,E. Dier,eric-dier,D,Foul,90,1,false,yellow,card,5694
Cheikhou Kouyaté,,,C. Kouyaté,cheikhou-kouyate,D,Foul,75,null,true,yellow,card,5694
Toby Alderweireld,,,T. Alderweireld,toby-alderweireld,D,Foul,61,null,false,yellow,card,5694
Tyrick Mitchell,,,T. Mitchell,tyrick-mitchell,D,Foul,49,null,true,yellow,card,5694
James McCarthy,,,J. McCarthy,james-mccarthy,M,Foul,17,null,true,yellow,card,5694
Michael Keane,,,M. Keane,michael-keane,D,Foul,79,null,true,yellow,card,5695
Jonny Evans,,,J. Evans,jonny-evans,D,Foul,90,4,true,red,card,5696
Brandon Williams,,,B. Williams,williams-brandon,D,Foul,90,2,false,yellow,card,5696
Paul Pogba,,,P. Pogba,paul-pogba,M,null,90,null,false,yellow,card,5696
Nemanja Matić,,,N. Matić,nemanja-matic,M,Foul,83,null,false,yellow,card,5696
Jonny Evans,,,J. Evans,jonny-evans,D,Foul,68,null,true,yellow,card,5696
Victor Lindelöf,,,V. Lindelöf,victor-lindelof,D,Foul,63,null,false,yellow,card,5696
Harry Maguire,,,H. Maguire,harry-maguire,D,Foul,9,null,false,yellow,card,5696
Christoph Zimmermann,,,C. Zimmermann,christoph-zimmermann,D,Foul,90,2,false,yellow,card,5697
João Cancelo,,,J. Cancelo,joao-cancelo,D,Foul,51,null,true,yellow,card,5697
Federico Fernández,,,F. Fernández,federico-fernandez,D,Time wasting,33,null,true,yellow,card,5698
Enda Stevens,,,E. Stevens,enda-stevens,M,Foul,90,3,false,yellow,card,5699
Ryan Fredericks,,,R. Fredericks,ryan-fredericks,D,Foul,51,null,true,yellow,card,5700
Mbwana Samatta,,,M. Samatta,mbwana-samatta,F,Foul,41,null,false,yellow,card,5700
Michail Antonio,,,M. Antonio,michail-antonio,F,Foul,23,null,true,yellow,card,5700
