HomeScore,AwayScore,PlayerName,PlayerFirstName,PlayerLastName,PlayerShortName,PlayerSlug,PlayerPosition,AssistName,AssistFirstName,AssistLastName,AssistShortName,AssistSlug,AssistPosition,Time,AddedTime,IsHome,IncidentClass,IncidentType,GameID
1,0,null,null,M. Alonso,marcos-alonso,D,null,null,C. Hudson-Odoi,callum-hudson-odoi,F,73,null,true,regular,goal,5404
2,1,,,Y. Tielemans,youri-tielemans,M,,,H. Barnes,harvey-barnes,M,74,null,true,regular,goal,5405
1,1,,,J. Vardy,jamie-vardy,F,,,H. Barnes,harvey-barnes,M,45,null,true,regular,goal,5405
0,1,null,null,C. Wood,chris-wood,F,,,D. McNeil,dwight-mcneil,M,26,null,false,regular,goal,5405
1,1,null,null,D. Alli,dele-alli,M,null,null,null,null,null,86,null,true,regular,goal,5406
0,1,null,null,A. Doucouré,abdoulaye-doucoure,M,null,null,D. Janmaat,daryl-janmaat,D,6,null,false,regular,goal,5406
1,1,null,null,R. Jiménez,raul-jimenez,F,null,null,null,null,null,61,null,true,penalty,goal,5407
0,1,null,null,D. Ings,danny-ings,F,null,null,null,null,null,53,null,false,regular,goal,5407
0,2,,,D. Silva,david-silva,M,null,null,R. Sterling,raheem-sterling,F,41,null,false,regular,goal,5408
0,1,null,null,Gabriel,gabriel-jesus,F,,,B. Silva,bernardo-silva,M,39,null,false,regular,goal,5408
1,1,,,A. Lallana,adam-lallana,M,,,A. Robertson,andrew-robertson,D,85,null,false,regular,goal,5409
1,0,,,M. Rashford,marcus-rashford,M,,,D. James,james-daniel,M,36,null,true,regular,goal,5409
1,0,,,L. Mousset,lys-mousset,F,null,null,J. O'Connell,jack-oconnell,D,30,null,true,regular,goal,5410
0,9,,,J. Vardy,jamie-vardy,F,null,null,null,null,null,90,4,false,penalty,goal,5411
0,8,null,null,J. Maddison,james-maddison,M,null,null,null,null,null,85,null,false,regular,goal,5411
0,7,,,J. Vardy,jamie-vardy,F,null,null,B. Chilwell,ben-chilwell,D,58,null,false,regular,goal,5411
0,6,null,null,A. Pérez,ayoze-perez,F,,,H. Barnes,harvey-barnes,M,57,null,false,regular,goal,5411
0,5,,,J. Vardy,jamie-vardy,F,null,null,null,null,null,45,null,false,regular,goal,5411
0,4,null,null,A. Pérez,ayoze-perez,F,null,null,B. Chilwell,ben-chilwell,D,39,null,false,regular,goal,5411
0,3,null,null,A. Pérez,ayoze-perez,F,,,Y. Tielemans,youri-tielemans,M,19,null,false,regular,goal,5411
0,2,,,Y. Tielemans,youri-tielemans,M,null,null,null,null,null,17,null,false,regular,goal,5411
0,1,null,null,B. Chilwell,ben-chilwell,D,null,null,null,null,null,10,null,false,regular,goal,5411
3,0,,,İ. Gündoğan,ilkay-gundogan,M,null,null,null,null,null,70,null,true,regular,goal,5412
2,0,,,D. Silva,david-silva,M,,,K. D. Bruyne,kevin-de-bruyne,M,65,null,true,regular,goal,5412
1,0,null,null,R. Sterling,raheem-sterling,F,null,null,null,null,null,46,null,true,regular,goal,5412
3,2,null,null,L. Digne,lucas-digne,D,null,null,null,null,null,90,4,true,ownGoal,goal,5413
2,2,null,null,N. Maupay,neal-maupay,F,null,null,null,null,null,80,null,true,penalty,goal,5413
1,2,null,null,D. Calvert-Lewin,dominic-calvert-lewin,F,null,null,M. Holgate,mason-holgate,D,74,null,false,regular,goal,5413
1,1,null,null,A. Webster,adam-webster,D,null,null,null,null,null,20,null,false,ownGoal,goal,5413
1,0,null,null,P. Groß,pascal-gross,M,null,null,null,null,null,15,null,true,regular,goal,5413
1,1,,,L. Mousset,lys-mousset,F,,,E. Stevens,enda-stevens,M,69,null,false,regular,goal,5415
1,0,null,null,R. Snodgrass,robert-snodgrass,M,null,null,A. Yarmolenko,andriy-yarmolenko,M,44,null,true,regular,goal,5415
2,4,,,D. McNeil,dwight-mcneil,M,null,null,R. Brady,robbie-brady,M,89,null,true,regular,goal,5416
1,4,null,null,J. Rodriguez,jay-rodriguez,F,null,null,R. Brady,robbie-brady,M,86,null,true,regular,goal,5416
0,4,,,Willian,willian,F,null,null,T. Abraham,tammy-abraham,F,58,null,false,regular,goal,5416
0,3,null,null,C. Pulišić,christian-pulisic,F,null,null,M. Mount,mason-mount,M,56,null,false,regular,goal,5416
0,2,null,null,C. Pulišić,christian-pulisic,F,,,Willian,willian,F,45,null,false,regular,goal,5416
0,1,null,null,C. Pulišić,christian-pulisic,F,null,null,null,null,null,21,null,false,regular,goal,5416
1,1,null,null,J. Otto,jonny-otto,M,null,null,null,null,null,73,null,false,regular,goal,5417
1,0,null,null,J. Lascelles,jamaal-lascelles,D,null,null,F. Fernández,federico-fernandez,D,37,null,true,regular,goal,5417
2,2,null,null,J. Ayew,jordan-ayew,F,null,null,J. McArthur,james-mcarthur,M,52,null,false,regular,goal,5418
2,1,null,null,L. Milivojević,luka-milivojevic,M,null,null,null,null,null,32,null,false,penalty,goal,5418
2,0,,,D. Luiz,david-luiz,D,null,null,null,null,null,9,null,true,regular,goal,5418
1,0,,,Sokratis,sokratis,D,null,null,G. Xhaka,granit-xhaka,M,7,null,true,regular,goal,5418
2,1,,,M. Salah,mohamed-salah,F,null,null,null,null,null,75,null,true,penalty,goal,5419
1,1,null,null,J. Henderson,jordan-henderson,M,null,null,null,null,null,52,null,true,regular,goal,5419
0,1,null,null,H. Kane,harry-kane,F,null,null,null,null,null,1,null,false,regular,goal,5419
1,3,null,null,O. Hernández,onel-hernandez,M,null,null,null,null,null,88,null,true,regular,goal,5420
0,3,,,A. Martial,anthony-martial,F,,,M. Rashford,marcus-rashford,M,73,null,false,regular,goal,5420
0,2,,,M. Rashford,marcus-rashford,M,,,D. James,james-daniel,M,30,null,false,regular,goal,5420
0,1,,,S. McTominay,scott-mctominay,M,null,null,null,null,null,21,null,false,regular,goal,5420
1,0,null,null,J. King,joshua-king,F,null,null,A. Smith,adam-smith,D,45,null,true,regular,goal,5421
1,1,null,null,R. Jiménez,raul-jimenez,F,null,null,J. Moutinho,joao-moutinho,M,76,null,false,regular,goal,5422
1,0,null,null,P. Aubameyang,pierre-emerick-aubameyang,F,,,A. Lacazette,alexandre-lacazette,F,21,null,true,regular,goal,5422
1,2,null,null,S. Mané,sadio-mane,F,,,T. Alexander-Arnold,trent-alexander-arnold,D,90,4,false,regular,goal,5423
1,1,,,A. Robertson,andrew-robertson,D,null,null,S. Mané,sadio-mane,F,87,null,false,regular,goal,5423
1,0,null,null,Trezeguet,trezeguet,M,null,null,J. McGinn,john-mcginn,M,21,null,true,regular,goal,5423
2,0,null,null,S. Duffy,shane-duffy,D,null,null,L. Trossard,leandro-trossard,F,84,null,true,regular,goal,5424
1,0,null,null,L. Trossard,leandro-trossard,F,null,null,M. Montoya,martin-montoya,D,68,null,true,regular,goal,5424
2,1,,,K. Walker,kyle-walker,D,null,null,null,null,null,86,null,true,regular,goal,5425
1,1,,,S. Agüero,sergio-aguero,F,,,K. Walker,kyle-walker,D,70,null,true,regular,goal,5425
0,1,,,J. Ward-Prowse,james-ward-prowse,M,null,null,null,null,null,13,null,false,regular,goal,5425
3,0,null,null,J. Fleck,john-fleck,M,,,L. Mousset,lys-mousset,F,44,null,true,regular,goal,5426
2,0,null,null,J. Lundstram,john-lundstram,M,,,L. Mousset,lys-mousset,F,43,null,true,regular,goal,5426
1,0,null,null,J. Lundstram,john-lundstram,M,,,L. Mousset,lys-mousset,F,17,null,true,regular,goal,5426
2,3,null,null,R. Snodgrass,robert-snodgrass,M,null,null,M. Lanzini,manuel-lanzini,M,90,null,true,regular,goal,5427
1,3,null,null,F. Balbuena,fabian-balbuena,D,null,null,null,null,null,73,null,true,regular,goal,5427
0,3,null,null,J. Shelvey,jonjo-shelvey,M,null,null,null,null,null,51,null,false,regular,goal,5427
0,2,null,null,F. Fernández,federico-fernandez,D,null,null,J. Willems,jetro-willems,D,22,null,false,regular,goal,5427
0,1,,,C. Clark,ciaran-clark,D,null,null,Joelinton,joelinton,F,16,null,false,regular,goal,5427
1,2,null,null,G. Deulofeu,gerard-deulofeu,F,null,null,null,null,null,80,null,true,penalty,goal,5428
0,2,null,null,C. Pulišić,christian-pulisic,F,null,null,T. Abraham,tammy-abraham,F,55,null,false,regular,goal,5428
0,1,null,null,T. Abraham,tammy-abraham,F,null,null,Jorginho,jorginho,M,5,null,false,regular,goal,5428
0,2,,,J. Vardy,jamie-vardy,F,,,D. Gray,demarai-gray,M,88,null,false,regular,goal,5429
0,1,null,null,Ç. Söyüncü,caglar-soyuncu,D,null,null,null,null,null,57,null,false,regular,goal,5429
1,1,,,C. Tosun,cenk-tosun,F,null,null,L. Digne,lucas-digne,D,90,7,true,regular,goal,5430
0,1,null,null,D. Alli,dele-alli,M,null,null,H. M. Son,heung-min-son,F,63,null,false,regular,goal,5430
0,2,null,null,A. Gray,andre-gray,F,null,null,G. Deulofeu,gerard-deulofeu,F,52,null,false,regular,goal,5431
0,1,null,null,G. Deulofeu,gerard-deulofeu,F,null,null,null,null,null,2,null,false,regular,goal,5431
2,0,null,null,C. Pulišić,christian-pulisic,F,null,null,null,null,null,79,null,true,regular,goal,5432
1,0,null,null,T. Abraham,tammy-abraham,F,,,Willian,willian,F,52,null,true,regular,goal,5432
3,0,null,null,R. Jiménez,roberto-jimenez,G,null,null,null,null,null,54,null,true,ownGoal,goal,5433
2,0,null,null,C. Wood,chris-wood,F,,,D. McNeil,dwight-mcneil,M,44,null,true,regular,goal,5433
1,0,,,A. Barnes,ashley-barnes,F,null,null,J. Tarkowski,james-tarkowski,D,11,null,true,regular,goal,5433
2,1,,,C. Clark,ciaran-clark,D,null,null,null,null,null,52,null,true,regular,goal,5434
1,1,null,null,D. Yedlin,deandre-yedlin,D,null,null,null,null,null,42,null,true,regular,goal,5434
0,1,,,H. Wilson,harry-wilson,M,null,null,R. Fraser,ryan-fraser,M,14,null,false,regular,goal,5434
1,2,,,Richarlison,richarlison,F,null,null,D. Sidibé,djibril-sidibe,D,75,null,false,regular,goal,5435
1,1,null,null,D. Ings,danny-ings,F,null,null,null,null,null,50,null,true,regular,goal,5435
0,1,null,null,T. Davies,tom-davies,M,null,null,M. Holgate,mason-holgate,D,4,null,false,regular,goal,5435
1,1,,,G. Baldock,george-baldock,M,,,D. McGoldrick,david-mcgoldrick,F,78,null,false,regular,goal,5436
1,0,null,null,H. M. Son,heung-min-son,F,null,null,null,null,null,58,null,true,regular,goal,5436
2,0,null,null,J. Maddison,james-maddison,M,,,J. Vardy,jamie-vardy,F,75,null,true,regular,goal,5437
1,0,,,J. Vardy,jamie-vardy,F,,,Y. Tielemans,youri-tielemans,M,68,null,true,regular,goal,5437
3,1,,,M. Rashford,marcus-rashford,M,,,A. Martial,anthony-martial,F,66,null,true,regular,goal,5438
2,1,null,null,L. Dunk,lewis-dunk,D,null,null,P. Groß,pascal-gross,M,64,null,false,regular,goal,5438
2,0,,,S. McTominay,scott-mctominay,M,,,H. Maguire,harry-maguire,D,19,null,true,regular,goal,5438
1,0,null,null,A. Pereira,andreas-pereira,M,,,A. Martial,anthony-martial,F,17,null,true,regular,goal,5438
2,1,null,null,Trezeguet,trezeguet,M,null,null,null,null,null,90,2,false,regular,goal,5439
2,0,null,null,R. Jiménez,raul-jimenez,F,null,null,A. Traoré,adama-traore,F,84,null,true,regular,goal,5439
1,0,null,null,R. Neves,ruben-neves,M,null,null,J. Moutinho,joao-moutinho,M,41,null,true,regular,goal,5439
3,1,,,B. Silva,bernardo-silva,M,null,null,null,null,null,78,null,false,regular,goal,5440
3,0,null,null,S. Mané,sadio-mane,F,null,null,J. Henderson,jordan-henderson,M,51,null,true,regular,goal,5440
2,0,,,M. Salah,mohamed-salah,F,,,A. Robertson,andrew-robertson,D,13,null,true,regular,goal,5440
1,0,,,Fabinho,fabinho,M,null,null,null,null,null,6,null,true,regular,goal,5440
2,3,null,null,A. Ogbonna,angelo-ogbonna,D,null,null,R. Snodgrass,robert-snodgrass,M,90,6,true,regular,goal,5441
1,3,null,null,M. Antonio,michail-antonio,F,null,null,M. Noble,mark-noble,M,73,null,true,regular,goal,5441
0,3,null,null,H. Kane,harry-kane,F,null,null,S. Aurier,serge-aurier,D,49,null,false,regular,goal,5441
0,2,null,null,L. Moura,lucas-moura,F,null,null,H. M. Son,heung-min-son,F,43,null,false,regular,goal,5441
0,1,null,null,H. M. Son,heung-min-son,F,null,null,D. Alli,dele-alli,M,36,null,false,regular,goal,5441
2,2,,,A. Lacazette,alexandre-lacazette,F,null,null,null,null,null,90,6,true,regular,goal,5442
1,2,,,J. Ward-Prowse,james-ward-prowse,M,null,null,null,null,null,71,null,false,regular,goal,5442
1,1,,,A. Lacazette,alexandre-lacazette,F,null,null,null,null,null,18,null,true,regular,goal,5442
0,1,null,null,D. Ings,danny-ings,F,null,null,R. Bertrand,ryan-bertrand,D,8,null,false,regular,goal,5442
1,2,null,null,S. Cook,steve-cook,D,null,null,R. Fraser,ryan-fraser,M,59,null,true,regular,goal,5443
0,2,null,null,R. Jiménez,raul-jimenez,F,null,null,A. Traoré,adama-traore,F,31,null,false,regular,goal,5443
0,1,null,null,J. Moutinho,joao-moutinho,M,null,null,null,null,null,21,null,false,regular,goal,5443
0,2,,,J. Vardy,jamie-vardy,F,null,null,null,null,null,82,null,false,penalty,goal,5444
0,1,null,null,A. Pérez,ayoze-perez,F,,,J. Vardy,jamie-vardy,F,64,null,false,regular,goal,5444
1,2,null,null,R. Firmino,roberto-firmino,F,null,null,null,null,null,85,null,false,regular,goal,5445
1,1,null,null,W. Zaha,wilfried-zaha,F,null,null,A. Townsend,andros-townsend,M,82,null,true,regular,goal,5445
0,1,null,null,S. Mané,sadio-mane,F,,,A. Robertson,andrew-robertson,D,49,null,false,regular,goal,5445
0,2,null,null,D. Srbeny,dennis-srbeny,F,null,null,null,null,null,90,2,false,regular,goal,5446
0,1,,,T. Cantwell,todd-cantwell,M,null,null,T. Pukki,teemu-pukki,F,54,null,false,regular,goal,5446
0,3,null,null,J. Tarkowski,james-tarkowski,D,null,null,null,null,null,88,null,false,regular,goal,5447
0,2,,,A. Barnes,ashley-barnes,F,null,null,null,null,null,82,null,false,penalty,goal,5447
0,1,null,null,C. Wood,chris-wood,F,null,null,null,null,null,53,null,false,regular,goal,5447
2,1,null,null,R. Mahrez,riyad-mahrez,F,,,Rodri,rodri,M,37,null,true,regular,goal,5448
1,1,,,K. D. Bruyne,kevin-de-bruyne,M,null,null,null,null,null,29,null,true,regular,goal,5448
0,1,null,null,N. Kanté,ngolo-kante,M,null,null,M. Kovačić,mateo-kovacic,M,21,null,false,regular,goal,5448
3,3,null,null,O. McBurnie,oliver-mcburnie,F,null,null,C. Robinson,callum-robinson,F,90,null,true,regular,goal,5449
2,3,,,M. Rashford,marcus-rashford,M,,,D. James,james-daniel,M,79,null,false,regular,goal,5449
2,2,null,null,M. Greenwood,mason-greenwood,M,,,M. Rashford,marcus-rashford,M,77,null,false,regular,goal,5449
2,1,,,B. Williams,williams-brandon,D,null,null,null,null,null,72,null,false,regular,goal,5449
2,0,,,L. Mousset,lys-mousset,F,null,null,J. Fleck,john-fleck,M,52,null,true,regular,goal,5449
1,0,null,null,J. Fleck,john-fleck,M,null,null,null,null,null,19,null,true,regular,goal,5449
2,0,null,null,A. E. Ghazi,anwar-el-ghazi,F,null,null,C. Hourihane,conor-hourihane,M,36,null,true,regular,goal,5450
1,0,null,null,C. Hourihane,conor-hourihane,M,null,null,J. Grealish,jack-grealish,F,32,null,true,regular,goal,5450
2,2,null,null,J. Shelvey,jonjo-shelvey,M,null,null,C. Atsu,christian-atsu,M,88,null,true,regular,goal,5451
1,2,,,K. D. Bruyne,kevin-de-bruyne,M,null,null,null,null,null,82,null,false,regular,goal,5451
1,1,null,null,J. Willems,jetro-willems,D,null,null,M. Almirón,miguel-almiron,M,25,null,true,regular,goal,5451
0,1,null,null,R. Sterling,raheem-sterling,F,,,D. Silva,david-silva,M,22,null,false,regular,goal,5451
0,2,null,null,J. Schlupp,jeffrey-schlupp,M,null,null,null,null,null,78,null,false,regular,goal,5452
0,1,null,null,W. Zaha,wilfried-zaha,F,null,null,S. Dann,scott-dann,D,45,1,false,regular,goal,5452
0,1,null,null,A. Cresswell,aaron-cresswell,D,null,null,P. Fornals,pablo-fornals,M,48,null,false,regular,goal,5453
2,1,null,null,L. Dunk,lewis-dunk,D,null,null,null,null,null,79,null,false,regular,goal,5454
2,0,null,null,V. v. Dijk,virgil-van-dijk,D,,,T. Alexander-Arnold,trent-alexander-arnold,D,24,null,true,regular,goal,5454
1,0,null,null,V. v. Dijk,virgil-van-dijk,D,,,T. Alexander-Arnold,trent-alexander-arnold,D,18,null,true,regular,goal,5454
3,2,,,H. Wilson,harry-wilson,M,null,null,null,null,null,90,6,false,regular,goal,5455
3,1,,,H. Wilson,harry-wilson,M,null,null,null,null,null,73,null,false,regular,goal,5455
3,0,null,null,M. Sissoko,moussa-sissoko,M,null,null,H. M. Son,heung-min-son,F,69,null,true,regular,goal,5455
2,0,null,null,D. Alli,dele-alli,M,null,null,T. Alderweireld,toby-alderweireld,D,50,null,true,regular,goal,5455
1,0,null,null,D. Alli,dele-alli,M,null,null,H. M. Son,heung-min-son,F,21,null,true,regular,goal,5455
2,1,,,J. Ward-Prowse,james-ward-prowse,M,null,null,null,null,null,83,null,true,regular,goal,5456
1,1,null,null,D. Ings,danny-ings,F,null,null,M. Djenepo,moussa-djenepo,M,78,null,true,regular,goal,5456
0,1,null,null,I. Sarr,ismaila-sarr,M,null,null,null,null,null,24,null,false,regular,goal,5456
2,2,null,null,P. Aubameyang,pierre-emerick-aubameyang,F,null,null,null,null,null,57,null,false,regular,goal,5457
2,1,,,T. Cantwell,todd-cantwell,M,null,null,O. Hernández,onel-hernandez,M,45,2,true,regular,goal,5457
1,1,null,null,P. Aubameyang,pierre-emerick-aubameyang,F,null,null,null,null,null,29,null,false,penalty,goal,5457
1,0,null,null,T. Pukki,teemu-pukki,F,null,null,K. McLean,kenny-mclean,M,21,null,true,regular,goal,5457
1,1,,,M. Doherty,matt-doherty,M,null,null,R. Jiménez,raul-jimenez,F,64,null,true,regular,goal,5458
0,1,,,L. Mousset,lys-mousset,F,,,G. Baldock,george-baldock,M,2,null,false,regular,goal,5458
2,1,,,K. Iheanacho,kelechi-iheanacho,F,,,R. Pereira,ricardo-pereira,D,90,4,true,regular,goal,5459
1,1,,,J. Vardy,jamie-vardy,F,,,K. Iheanacho,kelechi-iheanacho,F,68,null,true,regular,goal,5459
0,1,,,Richarlison,richarlison,F,null,null,D. Sidibé,djibril-sidibe,D,23,null,false,regular,goal,5459
2,2,null,null,T. Mings,tyrone-mings,D,null,null,M. Targett,matt-targett,D,66,null,false,regular,goal,5460
2,1,null,null,V. Lindelöf,victor-lindelof,D,null,null,null,null,null,64,null,true,regular,goal,5460
1,1,,,T. Heaton,tom-heaton,G,null,null,null,null,null,42,null,true,ownGoal,goal,5460
0,1,null,null,J. Grealish,jack-grealish,F,null,null,A. E. Ghazi,anwar-el-ghazi,F,11,null,false,regular,goal,5460
1,0,null,null,J. Schlupp,jeffrey-schlupp,M,null,null,J. McArthur,james-mcarthur,M,76,null,true,regular,goal,5461
1,4,null,null,R. Brady,robbie-brady,M,null,null,J. Hendrick,jeff-hendrick,M,89,null,true,regular,goal,5462
0,4,null,null,R. Mahrez,riyad-mahrez,F,,,B. Silva,bernardo-silva,M,87,null,false,regular,goal,5462
0,3,,,Rodri,rodri,M,null,null,null,null,null,68,null,false,regular,goal,5462
0,2,null,null,Gabriel,gabriel-jesus,F,,,B. Silva,bernardo-silva,M,50,null,false,regular,goal,5462
0,1,null,null,Gabriel,gabriel-jesus,F,,,D. Silva,david-silva,M,24,null,false,regular,goal,5462
2,1,null,null,M. Mount,mason-mount,M,null,null,T. Abraham,tammy-abraham,F,48,null,true,regular,goal,5463
1,1,null,null,Trezeguet,trezeguet,M,null,null,A. El-Mohamady,ahmed-el-mohamady,D,41,null,false,regular,goal,5463
1,0,null,null,T. Abraham,tammy-abraham,F,null,null,R. James,reece-james,D,24,null,true,regular,goal,5463
2,0,null,null,J. Maddison,james-maddison,M,,,J. Justin,james-justin,D,90,5,true,regular,goal,5464
1,0,,,J. Vardy,jamie-vardy,F,null,null,null,null,null,55,null,true,penalty,goal,5464
2,1,,,M. Rashford,marcus-rashford,M,null,null,null,null,null,49,null,true,penalty,goal,5465
1,1,null,null,D. Alli,dele-alli,M,null,null,null,null,null,39,null,false,regular,goal,5465
1,0,,,M. Rashford,marcus-rashford,M,null,null,null,null,null,6,null,true,regular,goal,5465
2,1,null,null,T. Pukki,teemu-pukki,F,null,null,A. Tettey,alexander-tettey,M,65,null,false,regular,goal,5466
2,0,null,null,R. Bertrand,ryan-bertrand,D,null,null,S. Long,shane-long,F,43,null,true,regular,goal,5466
1,0,null,null,D. Ings,danny-ings,F,,,J. Ward-Prowse,james-ward-prowse,M,22,null,true,regular,goal,5466
2,0,,,P. Cutrone,patrick-cutrone,F,null,null,P. Neto,pedro-neto,F,86,null,true,regular,goal,5467
1,0,null,null,L. Dendoncker,leander-dendoncker,M,null,null,J. Moutinho,joao-moutinho,M,23,null,true,regular,goal,5467
5,2,null,null,G. Wijnaldum,georginio-wijnaldum,M,null,null,R. Firmino,roberto-firmino,F,90,null,true,regular,goal,5468
4,2,,,Richarlison,richarlison,F,,,Bernard,bernard,F,45,3,false,regular,goal,5468
4,1,null,null,S. Mané,sadio-mane,F,,,T. Alexander-Arnold,trent-alexander-arnold,D,45,null,true,regular,goal,5468
3,1,null,null,D. Origi,divock-origi,F,null,null,D. Lovren,dejan-lovren,D,31,null,true,regular,goal,5468
2,1,null,null,M. Keane,michael-keane,D,null,null,null,null,null,21,null,false,regular,goal,5468
2,0,null,null,X. Shaqiri,xherdan-shaqiri,M,null,null,S. Mané,sadio-mane,F,17,null,true,regular,goal,5468
1,0,null,null,D. Origi,divock-origi,F,null,null,S. Mané,sadio-mane,F,6,null,true,regular,goal,5468
0,2,null,null,J. Shelvey,jonjo-shelvey,M,null,null,A. Carroll,andy-carroll,F,70,null,false,regular,goal,5469
0,1,null,null,A. Saint-Maximin,allan-saint-maximin,M,null,null,J. Manquillo,javier-manquillo,D,15,null,false,regular,goal,5469
1,2,null,null,N. Maupay,neal-maupay,F,,,A. Mooy,aaron-mooy,M,80,null,false,regular,goal,5470
1,1,,,A. Lacazette,alexandre-lacazette,F,,,M. Özil,mesut-ozil,M,50,null,true,regular,goal,5470
0,1,null,null,A. Webster,adam-webster,D,null,null,null,null,null,36,null,false,regular,goal,5470
3,1,null,null,D. Calvert-Lewin,dominic-calvert-lewin,F,null,null,null,null,null,84,null,true,regular,goal,5471
2,1,null,null,M. Kovačić,mateo-kovacic,M,null,null,null,null,null,52,null,false,regular,goal,5471
2,0,null,null,D. Calvert-Lewin,dominic-calvert-lewin,F,null,null,null,null,null,49,null,true,regular,goal,5471
1,0,,,Richarlison,richarlison,F,null,null,D. Sidibé,djibril-sidibe,D,5,null,true,regular,goal,5471
0,3,,,M. Salah,mohamed-salah,F,null,null,N. Keïta,naby-keita,M,54,null,false,regular,goal,5472
0,2,null,null,N. Keïta,naby-keita,M,,,M. Salah,mohamed-salah,F,44,null,false,regular,goal,5472
0,1,,,A. Oxlade-Chamberlain,alex-oxlade-chamberlain,M,null,null,J. Henderson,jordan-henderson,M,35,null,false,regular,goal,5472
5,0,null,null,M. Sissoko,moussa-sissoko,M,null,null,H. Kane,harry-kane,F,74,null,true,regular,goal,5473
4,0,null,null,H. Kane,harry-kane,F,null,null,D. Alli,dele-alli,M,54,null,true,regular,goal,5473
3,0,null,null,H. M. Son,heung-min-son,F,,,J. Vertonghen,jan-vertonghen,D,32,null,true,regular,goal,5473
2,0,null,null,L. Moura,lucas-moura,F,null,null,D. Alli,dele-alli,M,9,null,true,regular,goal,5473
1,0,null,null,H. Kane,harry-kane,F,null,null,H. M. Son,heung-min-son,F,5,null,true,regular,goal,5473
1,2,null,null,N. Otamendi,nicolas-otamendi,D,null,null,R. Mahrez,riyad-mahrez,F,85,null,true,regular,goal,5475
0,2,,,A. Martial,anthony-martial,F,,,D. James,james-daniel,M,29,null,false,regular,goal,5475
0,1,,,M. Rashford,marcus-rashford,M,null,null,null,null,null,23,null,false,penalty,goal,5475
1,4,,,J. Vardy,jamie-vardy,F,null,null,D. Praet,dennis-praet,M,75,null,false,regular,goal,5476
1,3,null,null,J. Evans,jonny-evans,D,null,null,J. Maddison,james-maddison,M,49,null,false,regular,goal,5476
1,2,null,null,J. Grealish,jack-grealish,F,null,null,E. Konsa,ezri-konsa,D,45,2,true,regular,goal,5476
0,2,,,K. Iheanacho,kelechi-iheanacho,F,null,null,null,null,null,41,null,false,regular,goal,5476
0,1,,,J. Vardy,jamie-vardy,F,,,K. Iheanacho,kelechi-iheanacho,F,20,null,false,regular,goal,5476
2,1,null,null,F. Fernández,federico-fernandez,D,null,null,null,null,null,87,null,true,regular,goal,5477
1,1,null,null,J. Shelvey,jonjo-shelvey,M,null,null,A. Carroll,andy-carroll,F,68,null,true,regular,goal,5477
0,1,null,null,D. Ings,danny-ings,F,null,null,J. Stephens,jack-stephens,D,52,null,false,regular,goal,5477
1,2,,,G. Baldock,george-baldock,M,null,null,null,null,null,52,null,false,regular,goal,5478
1,1,,,E. Stevens,enda-stevens,M,,,G. Baldock,george-baldock,M,49,null,false,regular,goal,5478
1,0,null,null,A. Tettey,alexander-tettey,M,null,null,C. Zimmermann,christoph-zimmermann,D,27,null,true,regular,goal,5478
2,2,,,D. Jota,diogo-jota,F,null,null,J. Otto,jonny-otto,M,44,null,false,regular,goal,5479
2,1,null,null,D. Pröpper,davy-propper,M,null,null,L. Trossard,leandro-trossard,F,36,null,true,regular,goal,5479
1,1,null,null,N. Maupay,neal-maupay,F,,,D. Stephens,dale-stephens,M,34,null,true,regular,goal,5479
0,1,,,D. Jota,diogo-jota,F,null,null,R. Jiménez,raul-jimenez,F,28,null,false,regular,goal,5479
1,3,null,null,P. Aubameyang,pierre-emerick-aubameyang,F,null,null,N. Pépé,nicolas-pepe,F,69,null,false,regular,goal,5480
1,2,null,null,N. Pépé,nicolas-pepe,F,null,null,P. Aubameyang,pierre-emerick-aubameyang,F,66,null,false,regular,goal,5480
1,1,null,null,G. Martinelli,gabriel-martinelli,M,,,S. Kolašinac,sead-kolasinac,D,60,null,false,regular,goal,5480
1,0,null,null,A. Ogbonna,angelo-ogbonna,D,null,null,P. Fornals,pablo-fornals,M,38,null,true,regular,goal,5480
2,0,,,M. Salah,mohamed-salah,F,null,null,D. Origi,divock-origi,F,90,null,true,regular,goal,5481
1,0,,,M. Salah,mohamed-salah,F,null,null,S. Mané,sadio-mane,F,38,null,true,regular,goal,5481
1,0,null,null,C. Wood,chris-wood,F,null,null,A. Westwood,ashley-westwood,M,58,null,true,regular,goal,5482
0,1,null,null,D. Gosling,dan-gosling,M,null,null,J. Lerma,jefferson-lerma,M,84,null,false,regular,goal,5483
1,1,null,null,T. Krul,tim-krul,G,null,null,null,null,null,38,null,true,ownGoal,goal,5484
0,1,null,null,T. Pukki,teemu-pukki,F,null,null,E. Buendía,emiliano-buendia,M,26,null,false,regular,goal,5484
2,0,null,null,J. Fleck,john-fleck,M,,,D. McGoldrick,david-mcgoldrick,F,73,null,true,regular,goal,5485
1,0,null,null,J. Fleck,john-fleck,M,null,null,J. Lundstram,john-lundstram,M,50,null,true,regular,goal,5485
0,1,null,null,S. Haller,sebastien-haller,F,null,null,P. Fornals,pablo-fornals,M,37,null,false,regular,goal,5486
1,1,null,null,M. Greenwood,mason-greenwood,M,,,D. James,james-daniel,M,77,null,true,regular,goal,5487
0,1,null,null,V. Lindelöf,victor-lindelof,D,null,null,null,null,null,36,null,false,ownGoal,goal,5487
