League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,17/18 ,21 ,Watford ,Swansea City ,1 ,2 ,51% ,49% ,9 ,9 ,4 ,4 ,4 ,4 ,1 ,1 ,1 ,8 ,3 ,2 ,14 ,13 ,4 ,2 ,null ,null ,2 ,2 ,1 ,0 ,0 ,1 ,null ,null ,7 ,4 ,2 ,5 ,2 ,3 ,500 ,478 ,412 (82%) ,396 (83%) ,null ,null ,null ,null ,null ,null ,136 ,140 ,70 ,61 ,28 ,16 ,null ,null ,null ,null ,null ,null ,54% ,46% ,6 ,3 ,3 ,0 ,3 ,2 ,0 ,1 ,0 ,1 ,1 ,1 ,1 ,2 ,null ,null ,1 ,0 ,0 ,0 ,0 ,1 ,null ,null ,5 ,0 ,1 ,3 ,0 ,2 ,329 ,272 ,284 (86%) ,233 (86%) ,null ,null ,null ,null ,null ,null ,32 ,26 ,14 ,7 ,null ,null ,null ,null ,null ,null ,45% ,55% ,3 ,6 ,1 ,4 ,1 ,2 ,1 ,0 ,1 ,7 ,2 ,1 ,3 ,0 ,null ,null ,1 ,2 ,1 ,0 ,0 ,0 ,null ,null ,2 ,4 ,1 ,2 ,2 ,1 ,171 ,206 ,128 (75%) ,163 (79%) ,null ,null ,null ,null ,null ,null ,38 ,35 ,14 ,9 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,21 ,Manchester United ,Southampton ,0 ,0 ,54% ,46% ,15 ,8 ,3 ,3 ,5 ,4 ,7 ,1 ,10 ,7 ,1 ,2 ,12 ,13 ,2 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,8 ,7 ,7 ,1 ,3 ,3 ,500 ,423 ,427 (85%) ,329 (78%) ,null ,null ,null ,null ,null ,null ,138 ,146 ,60 ,55 ,23 ,13 ,null ,null ,null ,null ,null ,null ,55% ,45% ,8 ,3 ,2 ,2 ,4 ,1 ,2 ,0 ,3 ,3 ,0 ,1 ,0 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,2 ,4 ,1 ,2 ,2 ,240 ,198 ,201 (84%) ,146 (74%) ,null ,null ,null ,null ,null ,null ,34 ,26 ,10 ,4 ,null ,null ,null ,null ,null ,null ,53% ,47% ,7 ,5 ,1 ,1 ,1 ,3 ,5 ,1 ,7 ,4 ,1 ,1 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,5 ,3 ,0 ,1 ,1 ,260 ,225 ,226 (87%) ,183 (81%) ,null ,null ,null ,null ,null ,null ,26 ,29 ,13 ,9 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,21 ,Crystal Palace ,Manchester City ,0 ,0 ,25% ,75% ,10 ,15 ,2 ,4 ,4 ,4 ,4 ,7 ,7 ,8 ,4 ,2 ,14 ,11 ,5 ,4 ,null ,null ,3 ,1 ,3 ,1 ,0 ,1 ,null ,null ,6 ,5 ,4 ,10 ,5 ,1 ,205 ,626 ,124 (60%) ,550 (88%) ,null ,null ,null ,null ,null ,null ,132 ,140 ,62 ,58 ,15 ,16 ,null ,null ,null ,null ,null ,null ,27% ,73% ,5 ,6 ,1 ,1 ,1 ,2 ,3 ,3 ,5 ,2 ,3 ,0 ,1 ,1 ,null ,null ,1 ,0 ,1 ,0 ,0 ,1 ,null ,null ,2 ,2 ,3 ,4 ,2 ,0 ,116 ,324 ,74 (64%) ,284 (88%) ,null ,null ,null ,null ,null ,null ,25 ,29 ,5 ,9 ,null ,null ,null ,null ,null ,null ,23% ,77% ,5 ,9 ,1 ,3 ,3 ,2 ,1 ,4 ,2 ,6 ,1 ,2 ,4 ,3 ,null ,null ,2 ,1 ,2 ,1 ,0 ,0 ,null ,null ,4 ,3 ,1 ,6 ,3 ,1 ,89 ,302 ,50 (56%) ,266 (88%) ,null ,null ,null ,null ,null ,null ,37 ,29 ,10 ,7 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,21 ,West Bromwich Albion ,Arsenal ,1 ,1 ,34% ,66% ,14 ,14 ,3 ,4 ,4 ,5 ,7 ,5 ,5 ,6 ,1 ,2 ,14 ,9 ,3 ,3 ,null ,null ,1 ,0 ,null ,null ,null ,null ,null ,null ,9 ,7 ,5 ,8 ,4 ,2 ,322 ,647 ,244 (76%) ,544 (84%) ,null ,null ,null ,null ,null ,null ,135 ,142 ,46 ,48 ,18 ,12 ,null ,null ,null ,null ,null ,null ,33% ,67% ,7 ,5 ,1 ,2 ,3 ,1 ,3 ,2 ,3 ,5 ,0 ,1 ,1 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,5 ,2 ,2 ,3 ,2 ,1 ,155 ,333 ,120 (77%) ,281 (84%) ,null ,null ,null ,null ,null ,null ,22 ,24 ,11 ,9 ,null ,null ,null ,null ,null ,null ,35% ,65% ,7 ,9 ,2 ,2 ,1 ,4 ,4 ,3 ,2 ,1 ,1 ,1 ,2 ,3 ,null ,null ,1 ,0 ,null ,null ,null ,null ,null ,null ,4 ,5 ,3 ,5 ,2 ,1 ,167 ,314 ,124 (74%) ,263 (84%) ,null ,null ,null ,null ,null ,null ,24 ,24 ,7 ,3 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,21 ,Tottenham ,West Ham United ,1 ,1 ,70% ,30% ,31 ,3 ,8 ,1 ,9 ,2 ,14 ,0 ,7 ,1 ,3 ,3 ,10 ,6 ,0 ,2 ,null ,null ,1 ,2 ,1 ,2 ,null ,null ,null ,null ,17 ,2 ,14 ,1 ,0 ,7 ,669 ,283 ,558 (83%) ,186 (66%) ,null ,null ,null ,null ,null ,null ,170 ,152 ,56 ,52 ,18 ,16 ,null ,null ,null ,null ,null ,null ,73% ,27% ,12 ,0 ,3 ,0 ,5 ,0 ,4 ,0 ,4 ,0 ,1 ,1 ,0 ,0 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,6 ,0 ,6 ,0 ,0 ,3 ,376 ,137 ,317 (84%) ,90 (66%) ,null ,null ,null ,null ,null ,null ,22 ,23 ,8 ,8 ,null ,null ,null ,null ,null ,null ,67% ,33% ,19 ,3 ,5 ,1 ,4 ,2 ,10 ,0 ,3 ,1 ,2 ,2 ,0 ,2 ,null ,null ,0 ,2 ,0 ,2 ,null ,null ,null ,null ,11 ,2 ,8 ,1 ,0 ,4 ,293 ,146 ,241 (82%) ,96 (66%) ,null ,null ,null ,null ,null ,null ,34 ,29 ,10 ,8 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,22 ,Brighton & Hove Albion ,Bournemouth ,2 ,2 ,49% ,51% ,15 ,26 ,6 ,8 ,3 ,5 ,6 ,13 ,5 ,12 ,1 ,0 ,13 ,9 ,2 ,1 ,null ,null ,4 ,0 ,2 ,0 ,0 ,1 ,1 ,0 ,10 ,15 ,5 ,11 ,6 ,4 ,394 ,403 ,300 (76%) ,329 (82%) ,null ,null ,null ,null ,null ,null ,136 ,131 ,69 ,52 ,25 ,16 ,null ,null ,null ,null ,null ,null ,49% ,51% ,7 ,11 ,3 ,5 ,2 ,2 ,2 ,4 ,2 ,5 ,1 ,0 ,0 ,0 ,null ,null ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,7 ,3 ,4 ,4 ,2 ,230 ,231 ,181 (79%) ,189 (82%) ,null ,null ,null ,null ,null ,null ,29 ,18 ,12 ,6 ,null ,null ,null ,null ,null ,null ,48% ,52% ,8 ,15 ,3 ,3 ,1 ,3 ,4 ,9 ,3 ,7 ,0 ,0 ,2 ,1 ,null ,null ,2 ,0 ,1 ,0 ,0 ,1 ,1 ,0 ,6 ,8 ,2 ,7 ,2 ,2 ,164 ,172 ,119 (73%) ,140 (81%) ,null ,null ,null ,null ,null ,null ,40 ,34 ,13 ,10 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,22 ,Burnley ,Liverpool ,1 ,2 ,42% ,58% ,13 ,19 ,4 ,5 ,6 ,7 ,3 ,7 ,3 ,9 ,1 ,2 ,4 ,12 ,null ,null ,null ,null ,2 ,1 ,1 ,0 ,null ,null ,null ,null ,9 ,10 ,4 ,9 ,3 ,3 ,377 ,511 ,266 (71%) ,410 (80%) ,null ,null ,null ,null ,null ,null ,159 ,162 ,60 ,47 ,30 ,23 ,null ,null ,null ,null ,null ,null ,37% ,63% ,6 ,7 ,1 ,1 ,2 ,4 ,3 ,2 ,1 ,1 ,0 ,2 ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,3 ,2 ,3 ,5 ,1 ,1 ,178 ,297 ,121 (68%) ,249 (84%) ,null ,null ,null ,null ,null ,null ,24 ,26 ,13 ,14 ,null ,null ,null ,null ,null ,null ,47% ,53% ,7 ,12 ,3 ,4 ,4 ,3 ,0 ,5 ,2 ,8 ,1 ,0 ,null ,null ,null ,null ,2 ,1 ,1 ,0 ,null ,null ,null ,null ,6 ,8 ,1 ,4 ,2 ,2 ,199 ,214 ,145 (73%) ,161 (75%) ,null ,null ,null ,null ,null ,null ,36 ,21 ,17 ,9 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,22 ,Leicester City ,Huddersfield Town ,3 ,0 ,51% ,49% ,11 ,6 ,5 ,1 ,6 ,3 ,0 ,2 ,4 ,1 ,4 ,1 ,7 ,9 ,1 ,1 ,null ,null ,2 ,0 ,null ,null ,1 ,0 ,2 ,0 ,8 ,2 ,3 ,4 ,1 ,2 ,482 ,455 ,387 (80%) ,369 (81%) ,null ,null ,null ,null ,null ,null ,169 ,149 ,64 ,73 ,25 ,26 ,null ,null ,null ,null ,null ,null ,49% ,51% ,2 ,2 ,0 ,1 ,2 ,1 ,0 ,0 ,1 ,0 ,2 ,1 ,1 ,0 ,null ,null ,0 ,0 ,null ,null ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,2 ,1 ,0 ,228 ,230 ,174 (76%) ,182 (79%) ,null ,null ,null ,null ,null ,null ,30 ,46 ,14 ,18 ,null ,null ,null ,null ,null ,null ,53% ,47% ,9 ,4 ,5 ,0 ,4 ,2 ,0 ,2 ,3 ,1 ,2 ,0 ,0 ,1 ,null ,null ,2 ,0 ,null ,null ,1 ,0 ,2 ,0 ,6 ,2 ,3 ,2 ,0 ,2 ,254 ,225 ,213 (84%) ,187 (83%) ,null ,null ,null ,null ,null ,null ,34 ,27 ,11 ,8 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,22 ,Stoke City ,Newcastle United ,0 ,1 ,58% ,42% ,11 ,14 ,4 ,6 ,3 ,5 ,4 ,3 ,10 ,5 ,2 ,0 ,10 ,11 ,3 ,1 ,null ,null ,2 ,3 ,2 ,2 ,null ,null ,null ,null ,6 ,10 ,5 ,4 ,5 ,4 ,463 ,335 ,352 (76%) ,223 (67%) ,null ,null ,null ,null ,null ,null ,176 ,155 ,69 ,65 ,30 ,28 ,null ,null ,null ,null ,null ,null ,56% ,44% ,3 ,10 ,1 ,4 ,1 ,3 ,1 ,3 ,4 ,4 ,1 ,0 ,0 ,1 ,null ,null ,0 ,2 ,0 ,2 ,null ,null ,null ,null ,1 ,7 ,2 ,3 ,4 ,1 ,260 ,197 ,208 (80%) ,141 (72%) ,null ,null ,null ,null ,null ,null ,34 ,28 ,15 ,14 ,null ,null ,null ,null ,null ,null ,61% ,39% ,8 ,4 ,3 ,2 ,2 ,2 ,3 ,0 ,6 ,1 ,1 ,0 ,3 ,0 ,null ,null ,2 ,1 ,2 ,0 ,null ,null ,null ,null ,5 ,3 ,3 ,1 ,1 ,3 ,203 ,138 ,144 (71%) ,82 (59%) ,null ,null ,null ,null ,null ,null ,35 ,37 ,15 ,14 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,22 ,Everton ,Manchester United ,0 ,2 ,39% ,61% ,12 ,21 ,0 ,6 ,6 ,8 ,6 ,7 ,6 ,6 ,1 ,1 ,11 ,10 ,2 ,0 ,null ,null ,1 ,1 ,1 ,1 ,0 ,1 ,null ,null ,9 ,3 ,3 ,18 ,4 ,0 ,365 ,585 ,282 (77%) ,495 (85%) ,null ,null ,null ,null ,null ,null ,137 ,134 ,46 ,48 ,12 ,17 ,null ,null ,null ,null ,null ,null ,43% ,57% ,7 ,10 ,0 ,1 ,2 ,4 ,5 ,5 ,4 ,2 ,1 ,0 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,0 ,0 ,null ,null ,4 ,1 ,3 ,9 ,1 ,0 ,209 ,285 ,166 (79%) ,241 (85%) ,null ,null ,null ,null ,null ,null ,26 ,27 ,5 ,9 ,null ,null ,null ,null ,null ,null ,35% ,65% ,5 ,11 ,0 ,5 ,4 ,4 ,1 ,2 ,2 ,4 ,0 ,1 ,1 ,0 ,null ,null ,1 ,1 ,1 ,1 ,0 ,1 ,null ,null ,5 ,2 ,0 ,9 ,3 ,0 ,156 ,300 ,116 (74%) ,254 (85%) ,null ,null ,null ,null ,null ,null ,20 ,21 ,7 ,8 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,22 ,Southampton ,Crystal Palace ,1 ,2 ,61% ,39% ,10 ,11 ,3 ,4 ,7 ,4 ,0 ,3 ,4 ,7 ,1 ,0 ,8 ,11 ,0 ,1 ,null ,null ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,4 ,6 ,6 ,5 ,2 ,2 ,560 ,350 ,444 (79%) ,246 (70%) ,null ,null ,null ,null ,null ,null ,169 ,170 ,62 ,61 ,16 ,23 ,null ,null ,null ,null ,null ,null ,63% ,37% ,7 ,3 ,2 ,1 ,5 ,1 ,0 ,1 ,2 ,3 ,0 ,0 ,0 ,0 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,3 ,1 ,4 ,2 ,1 ,1 ,325 ,190 ,271 (83%) ,142 (75%) ,null ,null ,null ,null ,null ,null ,27 ,29 ,5 ,10 ,null ,null ,null ,null ,null ,null ,58% ,42% ,3 ,8 ,1 ,3 ,2 ,3 ,0 ,2 ,2 ,4 ,1 ,0 ,0 ,1 ,null ,null ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,1 ,5 ,2 ,3 ,1 ,1 ,235 ,160 ,173 (74%) ,104 (65%) ,null ,null ,null ,null ,null ,null ,35 ,32 ,11 ,13 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,22 ,Swansea City ,Tottenham ,0 ,2 ,32% ,68% ,8 ,12 ,1 ,5 ,5 ,5 ,2 ,2 ,6 ,5 ,4 ,2 ,12 ,9 ,2 ,2 ,null ,null ,0 ,2 ,null ,null ,1 ,0 ,1 ,2 ,5 ,8 ,3 ,4 ,3 ,1 ,313 ,675 ,232 (74%) ,593 (88%) ,null ,null ,null ,null ,null ,null ,129 ,138 ,49 ,55 ,11 ,17 ,null ,null ,null ,null ,null ,null ,27% ,73% ,2 ,3 ,0 ,1 ,2 ,2 ,0 ,0 ,1 ,0 ,1 ,2 ,1 ,1 ,null ,null ,0 ,1 ,null ,null ,0 ,0 ,0 ,0 ,1 ,2 ,1 ,1 ,0 ,0 ,160 ,420 ,117 (73%) ,378 (90%) ,null ,null ,null ,null ,null ,null ,19 ,26 ,3 ,9 ,null ,null ,null ,null ,null ,null ,38% ,62% ,6 ,9 ,1 ,4 ,3 ,3 ,2 ,2 ,5 ,5 ,3 ,0 ,1 ,1 ,null ,null ,0 ,1 ,null ,null ,1 ,0 ,1 ,2 ,4 ,6 ,2 ,3 ,3 ,1 ,153 ,255 ,115 (75%) ,215 (84%) ,null ,null ,null ,null ,null ,null ,30 ,29 ,8 ,8 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,22 ,West Ham United ,West Bromwich Albion ,2 ,1 ,52% ,48% ,13 ,12 ,5 ,3 ,5 ,6 ,3 ,3 ,3 ,4 ,1 ,1 ,12 ,12 ,3 ,2 ,null ,null ,3 ,1 ,1 ,1 ,null ,null ,0 ,2 ,10 ,5 ,3 ,7 ,2 ,3 ,449 ,413 ,372 (83%) ,327 (79%) ,null ,null ,null ,null ,null ,null ,134 ,137 ,65 ,53 ,24 ,16 ,null ,null ,null ,null ,null ,null ,53% ,47% ,7 ,7 ,2 ,3 ,4 ,3 ,1 ,1 ,0 ,2 ,0 ,0 ,2 ,0 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,0 ,2 ,4 ,2 ,3 ,5 ,2 ,2 ,247 ,216 ,206 (83%) ,174 (81%) ,null ,null ,null ,null ,null ,null ,30 ,27 ,15 ,9 ,null ,null ,null ,null ,null ,null ,51% ,49% ,6 ,5 ,3 ,0 ,1 ,3 ,2 ,2 ,3 ,2 ,1 ,1 ,1 ,2 ,null ,null ,3 ,1 ,1 ,1 ,null ,null ,0 ,0 ,6 ,3 ,0 ,2 ,0 ,1 ,202 ,197 ,166 (82%) ,153 (78%) ,null ,null ,null ,null ,null ,null ,35 ,26 ,9 ,7 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,22 ,Manchester City ,Watford ,3 ,1 ,76% ,24% ,18 ,7 ,7 ,4 ,8 ,2 ,3 ,1 ,9 ,1 ,1 ,3 ,8 ,12 ,1 ,1 ,null ,null ,4 ,1 ,2 ,0 ,1 ,0 ,null ,null ,14 ,5 ,5 ,2 ,3 ,5 ,854 ,261 ,784 (92%) ,182 (70%) ,null ,null ,null ,null ,null ,null ,130 ,120 ,48 ,46 ,6 ,5 ,null ,null ,null ,null ,null ,null ,76% ,24% ,10 ,4 ,5 ,3 ,5 ,1 ,0 ,0 ,2 ,1 ,0 ,0 ,1 ,0 ,null ,null ,2 ,0 ,1 ,0 ,1 ,0 ,null ,null ,9 ,3 ,2 ,1 ,3 ,4 ,377 ,120 ,334 (89%) ,81 (68%) ,null ,null ,null ,null ,null ,null ,26 ,20 ,3 ,3 ,null ,null ,null ,null ,null ,null ,77% ,23% ,8 ,3 ,2 ,1 ,3 ,1 ,3 ,1 ,7 ,0 ,1 ,3 ,0 ,1 ,null ,null ,2 ,1 ,1 ,0 ,0 ,0 ,null ,null ,5 ,2 ,3 ,1 ,0 ,1 ,477 ,141 ,450 (94%) ,101 (72%) ,null ,null ,null ,null ,null ,null ,22 ,26 ,3 ,2 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,22 ,Arsenal ,Chelsea ,2 ,2 ,58% ,42% ,14 ,19 ,6 ,6 ,3 ,10 ,5 ,3 ,10 ,8 ,2 ,3 ,11 ,11 ,3 ,2 ,null ,null ,1 ,5 ,1 ,3 ,1 ,1 ,1 ,1 ,9 ,16 ,5 ,3 ,4 ,4 ,599 ,422 ,515 (86%) ,348 (82%) ,null ,null ,null ,null ,null ,null ,140 ,127 ,52 ,55 ,13 ,14 ,null ,null ,null ,null ,null ,null ,56% ,44% ,6 ,8 ,2 ,1 ,1 ,6 ,3 ,1 ,3 ,6 ,1 ,1 ,1 ,1 ,null ,null ,0 ,1 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,7 ,4 ,1 ,1 ,2 ,311 ,226 ,269 (86%) ,189 (84%) ,null ,null ,null ,null ,null ,null ,27 ,29 ,5 ,7 ,null ,null ,null ,null ,null ,null ,59% ,41% ,8 ,11 ,4 ,5 ,2 ,4 ,2 ,2 ,7 ,2 ,1 ,2 ,2 ,1 ,null ,null ,1 ,4 ,1 ,2 ,0 ,1 ,1 ,1 ,7 ,9 ,1 ,2 ,3 ,2 ,288 ,196 ,246 (85%) ,159 (81%) ,null ,null ,null ,null ,null ,null ,25 ,26 ,8 ,7 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,23 ,Chelsea ,Leicester City ,0 ,0 ,55% ,45% ,17 ,14 ,7 ,1 ,4 ,6 ,6 ,7 ,6 ,3 ,5 ,3 ,14 ,13 ,2 ,4 ,0 ,1 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,6 ,8 ,11 ,6 ,1 ,7 ,511 ,415 ,427 (84%) ,329 (79%) ,null ,null ,null ,null ,null ,null ,142 ,135 ,53 ,63 ,11 ,17 ,null ,null ,null ,null ,null ,null ,46% ,54% ,5 ,12 ,3 ,1 ,0 ,6 ,2 ,5 ,3 ,2 ,3 ,1 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,3 ,8 ,2 ,4 ,1 ,3 ,233 ,262 ,182 (78%) ,218 (83%) ,null ,null ,null ,null ,null ,null ,28 ,28 ,2 ,7 ,null ,null ,null ,null ,null ,null ,65% ,35% ,12 ,2 ,4 ,0 ,4 ,0 ,4 ,2 ,3 ,1 ,2 ,2 ,2 ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,3 ,0 ,9 ,2 ,0 ,4 ,278 ,153 ,245 (88%) ,111 (73%) ,null ,null ,null ,null ,null ,null ,25 ,35 ,9 ,10 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,23 ,Crystal Palace ,Burnley ,1 ,0 ,44% ,56% ,17 ,8 ,2 ,2 ,8 ,5 ,7 ,1 ,3 ,2 ,0 ,4 ,16 ,10 ,0 ,3 ,null ,null ,3 ,2 ,3 ,2 ,null ,null ,null ,null ,13 ,5 ,4 ,3 ,2 ,1 ,324 ,415 ,212 (65%) ,310 (75%) ,null ,null ,null ,null ,null ,null ,169 ,165 ,68 ,77 ,35 ,36 ,null ,null ,null ,null ,null ,null ,42% ,58% ,10 ,3 ,2 ,1 ,3 ,1 ,5 ,1 ,2 ,1 ,0 ,3 ,0 ,1 ,null ,null ,2 ,1 ,2 ,1 ,null ,null ,null ,null ,6 ,1 ,4 ,2 ,1 ,1 ,145 ,206 ,95 (66%) ,156 (76%) ,null ,null ,null ,null ,null ,null ,22 ,36 ,14 ,20 ,null ,null ,null ,null ,null ,null ,45% ,55% ,7 ,5 ,0 ,1 ,5 ,4 ,2 ,0 ,1 ,1 ,0 ,1 ,0 ,2 ,null ,null ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,7 ,4 ,0 ,1 ,1 ,0 ,179 ,209 ,117 (65%) ,154 (74%) ,null ,null ,null ,null ,null ,null ,46 ,41 ,21 ,16 ,null ,null ,null ,null ,null ,null ,
