PlayerInFirstName,playerInLastName,PlayerInShortName,PlayerInSlug,playerInPosition,PlayerOutFirstName,PlayerOutLastName,PlayerOutShortName,PlayerOutSlug,PlayerOutPosition,Injury,Time,AddedTime,IsHome,IncidentClass,IncidentType,GameID
null,null,S. Ireland,stephen-ireland,M,null,null,A. Westwood,ashley-westwood,M,null,46,null,false,null,substitution,2703
null,null,D. Fox,danny-fox,D,null,null,F. Richardson,frazer-richardson,D,null,46,null,true,null,substitution,2703
null,null,C. Gunter,chris-gunter,D,null,null,H. Robson-Kanu,hal-robson-kanu,F,null,80,null,false,null,substitution,2704
null,null,R. Lukaku,romelu-lukaku,F,null,null,M. Rosenberg,markus-rosenberg,F,null,78,null,true,null,substitution,2704
null,null,Z. Gera,zoltan-gera,M,null,null,G. Dorrans,graham-dorrans,M,null,70,null,true,null,substitution,2704
null,null,P. Pogrebnyak,pavel-pogrebnyak,F,null,null,N. Hunt,noel-hunt,F,null,69,null,false,null,substitution,2704
null,null,J. Morrison,james-morrison,M,null,null,S. Long,shane-long,F,null,65,null,true,null,substitution,2704
null,null,F. Campbell,fraizer-campbell,F,null,null,D. Meyler,david-meyler,M,null,90,null,false,null,substitution,2705
null,null,C. Cole,carlton-cole,F,null,null,M. Maiga,modibo-maiga,F,null,77,null,true,null,substitution,2705
null,null,S. Sessègnon,stephane-sessegnon,M,null,null,F. Campbell,fraizer-campbell,F,null,71,null,false,null,substitution,2705
null,null,S. Larsson,sebastian-larsson,M,null,null,D. Vaughan,david-vaughan,M,null,62,null,false,null,substitution,2705
null,null,M. Taylor,matthew-taylor,D,null,null,Y. Benayoun,yossi-benayoun,M,null,57,null,true,null,substitution,2705
null,null,R. V. Tê,ricardo-vaz-te,F,null,null,M. Jarvis,matt-jarvis,M,null,57,null,true,null,substitution,2705
null,null,H. Rodallega,hugo-rodallega,F,null,null,M. Briggs,matthew-briggs,M,null,88,null,false,null,substitution,2706
null,null,E. Boyce,emmerson-boyce,D,null,null,C. McManaman,callum-mcmanaman,M,null,77,null,true,null,substitution,2706
null,null,G. Caldwell,gary-caldwell,D,null,null,R. Miyaichi,ryo-miyaichi,M,null,76,null,true,null,substitution,2706
null,null,J. Gomez,jordi-gomez,M,null,null,M. Boselli,mauro-boselli,F,null,62,null,true,null,substitution,2706
null,null,A. Kačaniklić,alexander-kacaniklic,M,null,null,B. Ruiz,bryan-ruiz,M,null,59,null,false,null,substitution,2706
null,null,Rafael,rafael,D,null,null,D. Welbeck,danny-welbeck,F,null,89,null,false,null,substitution,2707
null,null,S. Kagawa,shinji-kagawa,M,null,null,J. Hernández,javier-hernandez,F,null,81,null,false,null,substitution,2707
null,null,D. Agger,daniel-agger,D,null,null,J. L. D. Carragher,jamie-carragher,D,null,80,null,true,null,substitution,2707
null,null,R. Sterling,raheem-sterling,F,null,null,J. Henderson,jordan-henderson,M,null,66,null,true,null,substitution,2707
null,null,F. Borini,fabio-borini,F,null,null,Suso,suso,F,null,46,null,true,null,substitution,2707
null,null,Nani,nani,M,null,null,P. Scholes,paul-scholes,M,null,46,null,false,null,substitution,2707
null,null,H. B. Arfa,hatem-ben-arfa,M,null,null,S. Ameobi,shola-ameobi,F,null,85,null,true,null,substitution,2708
null,null,A. Surman,andrew-surman,M,null,null,S. Jackson,simeon-jackson,F,null,82,null,false,null,substitution,2708
null,null,V. Anita,vurnon-anita,M,null,null,C. Tiote,cheik-tiote,M,null,76,null,true,null,substitution,2708
null,null,S. Morison,steve-morison,F,null,null,G. Holt,grant-holt,F,null,70,null,false,null,substitution,2708
null,null,P. D. Cissé,papiss-demba-cisse,F,null,null,G. Obertan,gabriel-obertan,M,null,70,null,true,null,substitution,2708
null,null,S. Bassong,sebastien-bassong,D,null,null,M. Turner,michael-turner,D,null,8,null,false,null,substitution,2708
null,null,Gervinho,gervinho,F,null,null,F. Coquelin,francis-coquelin,M,null,90,null,false,null,substitution,2709
null,null,S. Agüero,sergio-aguero,F,null,null,M. Balotelli,mario-balotelli,F,null,85,null,true,null,substitution,2709
null,null,L. Podolski,lukas-podolski,M,null,null,T. Walcott,theo-walcott,M,null,72,null,false,null,substitution,2709
null,null,A. Diaby,abou-diaby,M,null,null,O. Giroud,olivier-giroud,F,null,71,null,false,null,substitution,2709
null,null,E. Džeko,edin-dzeko,F,null,null,C. Tévez,carlos-tevez,F,null,68,null,true,null,substitution,2709
null,null,S. Sinclair,scott-sinclair,M,null,null,J. Rodwell,jack-rodwell,D,null,46,null,true,null,substitution,2709
null,null,A. Lennon,aaron-lennon,M,null,null,A. Townsend,andros-townsend,M,null,90,null,true,null,substitution,2710
null,null,C. Dempsey,clint-dempsey,M,null,null,T. Huddlestone,tom-huddlestone,M,null,88,null,true,null,substitution,2710
null,null,S. Wright-Phillips,shaun-wright-phillips,M,null,null,J. Mackie,jamie-mackie,F,null,77,null,false,null,substitution,2710
null,null,B. Zamora,bobby-zamora,F,null,null,D. Cissé,djibril-cisse,F,null,73,null,false,null,substitution,2710
null,null,G. Sigurðsson,gylfi-sigurdsson,M,null,null,S. Caulker,steven-caulker,D,null,46,null,true,null,substitution,2710
null,null,J. Bosingwa,jose-bosingwa,D,null,null,K. Dyer,kieron-dyer,null,null,3,null,false,null,substitution,2710
null,null,J. Mata,juan-mata,M,null,null,R. Bertrand,ryan-bertrand,D,null,84,null,false,null,substitution,2711
null,null,D. Luiz,david-luiz,D,null,null,G. Cahill,gary-cahill,D,null,81,null,false,null,substitution,2711
null,null,Oscar,oscar,M,null,null,V. Moses,victor-moses,M,null,73,null,false,null,substitution,2711
null,null,L. Podolski,lukas-podolski,M,null,null,O. Giroud,olivier-giroud,F,null,66,null,true,null,substitution,2711
null,null,A. Ramsey,aaron-ramsey,M,null,null,T. Walcott,theo-walcott,M,null,66,null,true,null,substitution,2711
null,null,A. Diaby,abou-diaby,M,null,null,A. Oxlade-Chamberlain,alex-oxlade-chamberlain,M,null,17,null,true,null,substitution,2711
null,null,L. Osman,leon-osman,M,null,null,S. Distin,sylvain-distin,D,null,90,null,true,null,substitution,2712
null,null,A. Lallana,adam-lallana,M,null,null,R. Chaplow,richard-chaplow,M,null,90,null,false,null,substitution,2712
null,null,N. Clyne,nathaniel-clyne,D,null,null,B. Reeves,ben-reeves,M,null,81,null,false,null,substitution,2712
null,null,J. Rodriguez,jay-rodriguez,F,null,null,E. Mayuka,emmanuel-mayuka,F,null,81,null,false,null,substitution,2712
null,null,K. Mirallas,kevin-mirallas,M,null,null,B. Oviedo,bryan-oviedo,D,null,80,null,true,null,substitution,2712
null,null,N. Jelavić,nikica-jelavic,F,null,null,V. Anichebe,victor-anichebe,F,null,77,null,true,null,substitution,2712
null,null,J. García,javi-garcia,M,null,null,E. Džeko,edin-dzeko,F,null,86,null,false,null,substitution,2713
null,null,C. Baird,chris-baird,D,null,null,G. Karagounis,georgios-karagounis,M,null,81,null,true,null,substitution,2713
null,null,G. Barry,gareth-barry,M,null,null,S. Nasri,samir-nasri,M,null,76,null,false,null,substitution,2713
null,null,M. Petrić,mladen-petric,F,null,null,A. Kačaniklić,alexander-kacaniklic,M,null,66,null,true,null,substitution,2713
null,null,C. Tévez,carlos-tevez,F,null,null,M. Balotelli,mario-balotelli,F,null,66,null,false,null,substitution,2713
null,null,S. Morison,steve-morison,F,null,null,A. Tettey,alexander-tettey,M,null,79,null,true,null,substitution,2714
null,null,G. Johnson,glen-johnson,D,null,null,J. L. D. Carragher,jamie-carragher,D,null,77,null,false,null,substitution,2714
null,null,N. Şahin,nuri-sahin,M,null,null,J. Henderson,jordan-henderson,M,null,66,null,false,null,substitution,2714
null,null,Suso,suso,F,null,null,O. Assaidi,oussama-assaidi,F,null,59,null,false,null,substitution,2714
null,null,A. Surman,andrew-surman,M,null,null,W. Hoolahan,wesley-hoolahan,M,null,55,null,true,null,substitution,2714
null,null,S. Jackson,simeon-jackson,F,null,null,G. Holt,grant-holt,F,null,46,null,true,null,substitution,2714
null,null,N. Hunt,noel-hunt,F,null,null,A. L. Fondre,adam-le-fondre,F,null,86,null,true,null,substitution,2715
null,null,P. Pogrebnyak,pavel-pogrebnyak,F,null,null,J. Roberts,jason-roberts,F,null,77,null,true,null,substitution,2715
null,null,J. Kebe,jimmy-kebe,M,null,null,G. McCleary,garath-mccleary,M,null,70,null,true,null,substitution,2715
null,null,G. Bigirimana,gael-bigirimana,M,null,null,S. Ferguson,shane-ferguson,M,null,70,null,false,null,substitution,2715
null,null,P. D. Cissé,papiss-demba-cisse,F,null,null,S. Ameobi,shola-ameobi,F,null,69,null,false,null,substitution,2715
null,null,S. Taylor,steven-taylor,D,null,null,J. Tavernier,james-tavernier,D,null,56,null,false,null,substitution,2715
null,null,P. Crouch,peter-crouch,F,null,null,K. Jones,kenwyne-jones,F,null,86,null,true,null,substitution,2716
null,null,G. Whelan,glenn-whelan,M,null,null,D. Whitehead,dean-whitehead,M,null,81,null,true,null,substitution,2716
null,null,Michu,michu,F,null,null,L. Moore,luke-moore,F,null,74,null,false,null,substitution,2716
null,null,C. Adam,charlie-adam,M,null,null,M. Etherington,matthew-etherington,M,null,68,null,true,null,substitution,2716
null,null,P. Hernández,pablo-hernandez,M,null,null,W. Routledge,wayne-routledge,M,null,63,null,false,null,substitution,2716
null,null,E. Boyce,emmerson-boyce,D,null,null,C. McManaman,callum-mcmanaman,M,null,85,null,false,null,substitution,2717
null,null,J. McArthur,james-mcarthur,M,null,null,R. Miyaichi,ryo-miyaichi,M,null,85,null,false,null,substitution,2717
null,null,A. Johnson,adam-johnson,F,null,null,D. Vaughan,david-vaughan,M,null,79,null,true,null,substitution,2717
null,null,S. Maloney,shaun-maloney,M,null,null,F. Santo,franco-di-santo,F,null,60,null,false,null,substitution,2717
null,null,J. Defoe,jermain-defoe,F,null,null,M. Dawson,michael-dawson,D,null,90,null,false,null,substitution,2718
null,null,R. Ferdinand,rio-ferdinand,D,null,null,J. Hernández,javier-hernandez,F,null,90,null,true,null,substitution,2718
null,null,M. Dembélé,mousa-dembele,M,null,null,T. Huddlestone,tom-huddlestone,M,null,83,null,false,null,substitution,2718
null,null,S. Kagawa,shinji-kagawa,M,null,null,D. Welbeck,danny-welbeck,F,null,78,null,true,null,substitution,2718
null,null,C. Dempsey,clint-dempsey,M,null,null,G. Sigurðsson,gylfi-sigurdsson,M,null,69,null,false,null,substitution,2718
null,null,R. Giggs,ryan-giggs,M,null,null,W. Rooney,wayne-rooney,M,null,46,null,true,null,substitution,2718
null,null,S. Long,shane-long,F,null,null,R. Lukaku,romelu-lukaku,F,null,72,null,false,null,substitution,2719
null,null,F. Delph,fabian-delph,M,null,null,B. Bannan,barry-bannan,M,null,71,null,true,null,substitution,2719
null,null,C. Benteke,christian-benteke,F,null,null,D. Bent,darren-bent,F,null,68,null,true,null,substitution,2719
null,null,M. Albrighton,marc-albrighton,M,null,null,C. N'Zogbia,charles-nzogbia,M,null,66,null,true,null,substitution,2719
null,null,B. Jones,billy-jones,D,null,null,G. Tamaş,gabriel-tamas,D,null,45,null,false,null,substitution,2719
null,null,C. Brunt,chris-brunt,M,null,null,G. Dorrans,graham-dorrans,M,null,39,null,false,null,substitution,2719
null,null,N. Onuoha,nedum-onuoha,D,null,null,J. Hoilett,junior-hoilett,M,null,84,null,true,null,substitution,2720
null,null,C. Cole,carlton-cole,F,null,null,A. Carroll,andy-carroll,F,null,72,null,false,null,substitution,2720
null,null,S. Wright-Phillips,shaun-wright-phillips,M,null,null,A. Taarabt,adel-taarabt,M,null,56,null,true,null,substitution,2720
null,null,J. Park,ji-sung-park,M,null,null,S. Diakite,samba-diakite,M,null,55,null,true,null,substitution,2720
null,null,J. O'Brien,joey-obrien,M,null,null,G. McCartney,george-mccartney,D,null,35,null,false,null,substitution,2720
null,null,W. Reid,winston-reid,D,null,null,J. Tomkins,james-tomkins,D,null,23,null,false,null,substitution,2720
null,null,D. Silva,david-silva,M,null,null,J. Rodwell,jack-rodwell,D,null,90,null,true,null,substitution,2721
null,null,C. Tévez,carlos-tevez,F,null,null,G. Clichy,gael-clichy,D,null,86,null,true,null,substitution,2721
null,null,S. Sessègnon,stephane-sessegnon,M,null,null,F. Campbell,fraizer-campbell,F,null,83,null,false,null,substitution,2721
null,null,A. Johnson,adam-johnson,F,null,null,L. Saha,louis-saha,F,null,68,null,false,null,substitution,2721
null,null,D. Rose,danny-rose,D,null,null,D. Vaughan,david-vaughan,M,null,61,null,false,null,substitution,2721
null,null,M. Balotelli,mario-balotelli,F,null,null,S. Agüero,sergio-aguero,F,null,56,null,true,null,substitution,2721
null,null,J. O. Mikel,john-mikel-obi,M,null,null,O. Romeu,oriol-romeu,M,null,82,null,true,null,substitution,2722
null,null,B. Ivanović,branislav-ivanovic,D,null,null,C. Azpilicueta,cesar-azpilicueta,D,null,78,null,true,null,substitution,2722
null,null,S. Bassong,sebastien-bassong,D,null,null,R. Bennett,ryan-bennett,D,null,78,null,false,null,substitution,2722
null,null,G. Holt,grant-holt,F,null,null,S. Morison,steve-morison,F,null,77,null,false,null,substitution,2722
null,null,B. Johnson,bradley-johnson,M,null,null,A. Pilkington,anthony-pilkington,M,null,68,null,false,null,substitution,2722
null,null,F. Lampard,frank-lampard,M,null,null,Ramires,ramires,M,null,67,null,true,null,substitution,2722
null,null,J. Tabb,jay-tabb,M,null,null,H. Robson-Kanu,hal-robson-kanu,F,null,89,null,false,null,substitution,2723
null,null,Michu,michu,F,null,null,J. d. Guzmán,jonathan-de-guzman,M,null,86,null,true,null,substitution,2723
null,null,P. Pogrebnyak,pavel-pogrebnyak,F,null,null,A. L. Fondre,adam-le-fondre,F,null,80,null,false,null,substitution,2723
null,null,N. Hunt,noel-hunt,F,null,null,J. Roberts,jason-roberts,F,null,73,null,false,null,substitution,2723
null,null,N. Dyer,nathan-dyer,M,null,null,P. Hernández,pablo-hernandez,M,null,62,null,true,null,substitution,2723
null,null,D. Graham,danny-graham,F,null,null,L. Moore,luke-moore,F,null,46,null,true,null,substitution,2723
null,null,S. M'Bia,stephane-mbia,D,null,null,J. Hoilett,junior-hoilett,M,null,70,null,false,null,substitution,2724
null,null,P. Odemwingie,peter-odemwingie,F,null,null,M. Rosenberg,markus-rosenberg,F,null,62,null,true,null,substitution,2724
null,null,S. Long,shane-long,F,null,null,R. Lukaku,romelu-lukaku,F,null,62,null,true,null,substitution,2724
null,null,S. Wright-Phillips,shaun-wright-phillips,M,null,null,J. Mackie,jamie-mackie,F,null,58,null,false,null,substitution,2724
null,null,C. Hill,clint-hill,D,null,null,A. Traore,armand-traore,D,null,46,null,false,null,substitution,2724
null,null,G. Tamaş,gabriel-tamas,D,null,null,G. Jara,gonzalo-jara,D,null,46,null,true,null,substitution,2724
null,null,K. Mirallas,kevin-mirallas,M,null,null,S. Naismith,steven-naismith,F,null,90,null,false,null,substitution,2725
null,null,F. Santo,franco-di-santo,F,null,null,C. McManaman,callum-mcmanaman,M,null,84,null,true,null,substitution,2725
null,null,P. J. Neville,phil-neville,M,null,null,V. Anichebe,victor-anichebe,F,null,81,null,false,null,substitution,2725
null,null,J. Heitinga,john-heitinga,D,null,null,S. Distin,sylvain-distin,D,null,46,null,false,null,substitution,2725
null,null,L. Podolski,lukas-podolski,M,null,null,L. Koscielny,laurent-koscielny,D,null,85,null,false,null,substitution,2726
null,null,M. Diamé,mohamed-diame,M,null,null,C. Cole,carlton-cole,F,null,82,null,true,null,substitution,2726
null,null,G. Demel,guy-demel,D,null,null,J. Tomkins,james-tomkins,D,null,73,null,true,null,substitution,2726
null,null,R. V. Tê,ricardo-vaz-te,F,null,null,M. Taylor,matthew-taylor,D,null,64,null,true,null,substitution,2726
null,null,Gervinho,gervinho,F,null,null,T. Walcott,theo-walcott,M,null,61,null,false,null,substitution,2726
null,null,K. Gibbs,kieran-gibbs,D,null,null,A. Santos,andre-santos,M,null,56,null,false,null,substitution,2726
null,null,S. Sidwell,steve-sidwell,M,null,null,G. Karagounis,georgios-karagounis,M,null,72,null,false,null,substitution,2727
null,null,R. Lambert,rickie-lambert,F,null,null,G. D. Prado,guly-do-prado,M,null,67,null,true,null,substitution,2727
null,null,A. Kačaniklić,alexander-kacaniklic,M,null,null,K. Richardson,kieran-richardson,M,null,66,null,false,null,substitution,2727
null,null,J. Puncheon,jason-puncheon,M,null,null,R. Chaplow,richard-chaplow,M,null,61,null,true,null,substitution,2727
null,null,F. Richardson,frazer-richardson,D,null,null,J. Hooiveld,jos-hooiveld,D,null,8,null,true,null,substitution,2727
null,null,C. Adam,charlie-adam,M,null,null,M. Edu,maurice-edu,D,null,80,null,false,null,substitution,2728
null,null,N. Şahin,nuri-sahin,M,null,null,O. Assaidi,oussama-assaidi,F,null,79,null,true,null,substitution,2728
null,null,Suso,suso,F,null,null,J. Cole,joe-cole,M,null,67,null,true,null,substitution,2728
null,null,M. Kightly,michael-kightly,M,null,null,M. Etherington,matthew-etherington,M,null,63,null,false,null,substitution,2728
null,null,G. Whelan,glenn-whelan,M,null,null,D. Whitehead,dean-whitehead,M,null,20,null,false,null,substitution,2728
null,null,A. Lennon,aaron-lennon,M,null,null,A. Townsend,andros-townsend,M,null,87,null,true,null,substitution,2729
null,null,C. Dempsey,clint-dempsey,M,null,null,G. Sigurðsson,gylfi-sigurdsson,M,null,82,null,true,null,substitution,2729
null,null,B. Holman,brett-holman,M,null,null,B. Bannan,barry-bannan,M,null,73,null,false,null,substitution,2729
null,null,J. Defoe,jermain-defoe,F,null,null,E. Adebayor,emmanuel-adebayor,F,null,68,null,true,null,substitution,2729
null,null,F. Delph,fabian-delph,M,null,null,C. N'Zogbia,charles-nzogbia,M,null,66,null,false,null,substitution,2729
null,null,M. Albrighton,marc-albrighton,M,null,null,D. Bent,darren-bent,F,null,66,null,false,null,substitution,2729
null,null,R. v. Persie,robin-van-persie,F,null,null,R. Giggs,ryan-giggs,M,null,87,null,false,null,substitution,2730
null,null,C. Tiote,cheik-tiote,M,null,null,G. Bigirimana,gael-bigirimana,M,null,80,null,true,null,substitution,2730
null,null,W. Rooney,wayne-rooney,M,null,null,P. Scholes,paul-scholes,M,null,79,null,false,null,substitution,2730
null,null,P. D. Cissé,papiss-demba-cisse,F,null,null,S. Ameobi,shola-ameobi,F,null,63,null,true,null,substitution,2730
null,null,S. Ferguson,shane-ferguson,M,null,null,V. Anita,vurnon-anita,M,null,63,null,true,null,substitution,2730
null,null,S. Kagawa,shinji-kagawa,M,null,null,A. Valencia,antonio-valencia,D,null,55,null,false,null,substitution,2730
null,null,E. Hazard,eden-hazard,F,null,null,F. Lampard,frank-lampard,M,null,90,null,false,null,substitution,2731
